"country","year","corporate_rate_rank","corporate_rate","cost_recovery_rank","cost_recovery","incentives_rank","incentives","consumption_tax_rate_rank","consumption_tax_rate","consumption_tax_base_rank","consumption_tax_base","consumption_tax_complexity_rank","consumption_tax_complexity","real_property_tax_rank","real_property_tax","wealth_taxes_rank","wealth_taxes","capital_taxes_rank","capital_taxes","capital_gains_and_dividends_rank","capital_gains_and_dividends","income_tax_rank","income_tax","income_tax_complexity_rank","income_tax_complexity","territorial_rank","territorial","withholding_taxes_rank","withholding_taxes","tax_treaties_rank","tax_treaties","international_regulations_rank","international_regulations","ISO_2","ISO_3"
"Finland",2017,9,74.2785830810564,32,34.6621704810068,1,100,31,32.9468232403722,10,68.3204178953423,4,88.9867128027381,14,67.3026231874081,10,69.2053315678677,23,62.8963599523156,33,45.5889301043391,20,55.0150349070005,15,78.6317923250484,15,80.6104388281366,10,69.8406183495001,19,63.8924469281971,30,34.1382223593025,"FI","FIN"
"France",2014,36,23.1621374164791,10,48.8352224386138,32,57.0494215400411,15,45.1631823922846,33,30.2315873811663,6,87.8082001143607,29,42.6762501857428,34,28.5388475927271,36,30.8367421629626,35,25.5058039826989,35,34.0825519047248,24,71.1774232256501,25,76.3206697500837,25,49.4222030084598,2,99.3033332113319,35,26.4036076904318,"FR","FRA"
"France",2020,37,19.9495598015226,11,50.662511759938,34,45.6968351404516,15,48.9139770271945,35,32.5801281692981,11,88.3987581930172,30,44.5753221680998,34,48.9061517617114,27,48.6228164807869,34,40.3896146593318,36,31.902992876795,26,69.4696893240117,27,77.1681285111541,18,51.7302920671518,2,94.4832797526281,31,34.7133439428761,"FR","FRA"
"France",2018,36,24.8378690006191,11,50.9946352556295,29,65.3515784167213,15,49.1416740994227,34,34.4943300156642,9,84.1475466271094,31,42.0178579441626,33,48.8996853585473,35,30.6876441621241,35,40.3514675920208,34,35.72136127886,25,69.3709575793672,28,77.0570134157153,24,45.7159465448176,2,95.1418185123071,34,26.0698057424758,"FR","FRA"
"France",2019,37,17.9340255924471,11,50.6095099550901,36,36.0219009255754,15,49.1416740994227,34,34.8311879134958,10,84.207992199947,31,43.4331223167609,33,48.8996853585473,27,48.038580511379,35,40.3790019527665,35,33.9544531077221,26,69.6401582895062,28,77.0570134157153,25,45.7167684530779,2,95.1390599343205,31,35.6856842672137,"FR","FRA"
"France",2016,35,35.3626296018062,11,45.0084880833055,31,55.9949203345675,15,49.0722436003568,36,29.8858749123372,9,84.3487319709282,31,41.8130775854956,35,28.5388475927271,35,31.0771086108792,35,27.98752974131,33,37.997967625271,23,71.2588459814014,25,76.384459970462,25,49.6173928923651,2,98.5840277705263,35,26.7334175356249,"FR","FRA"
"France",2015,35,23.0332415269915,10,47.5181375877725,32,56.3365322281101,15,49.0558611445829,34,29.4291999858835,9,84.3957044684623,29,41.8924988839753,35,28.5388475927271,36,30.8367421629626,35,28.9211519909985,34,35.3600017635335,23,71.2450888610447,25,76.384459970462,25,49.5345552540364,2,99.2966302784222,35,26.7431462940054,"FR","FRA"
"France",2017,37,17.1562499395098,11,47.7544662695049,30,67.516477493618,15,49.104215230644,36,34.2560978817843,9,84.1683996539361,31,41.5035128413,35,28.5388475927271,35,30.7012957491463,35,29.6179144683003,33,36.496285129899,23,71.2563093633287,26,76.4600159670929,24,52.2794908934465,2,97.1680350531919,34,25.8929922016728,"FR","FRA"
"France",2021,31,30.9371948903544,13,44.8630885174084,35,47.229061772259,15,48.9139770271945,35,33.6016395901102,11,88.4122304154836,28,46.7473910502159,33,48.8996853585473,26,48.8367598174512,34,40.6830764778641,36,32.5424777349227,26,71.1282563768833,27,77.179497497099,18,51.7289283761281,2,94.4832797526281,31,34.6217910804151,"FR","FRA"
"Germany",2019,32,32.4310106292982,15,47.83756429728,8,84.5069235852043,12,53.1780491708971,13,66.9162569450208,18,75.968683782528,9,71.7108745819903,10,69.9587627149608,7,79.5915745026061,24,55.3245973389641,14,57.8026701645473,32,52.613945336381,14,97.3529540038608,11,63.7983207909028,5,77.0841396903679,11,57.5025953848451,"DE","DEU"
"Germany",2014,27,48.1426550848445,17,45.4332444614634,7,89.6777393564157,13,48.818970232799,13,59.464875655855,16,76.2937224445902,10,70.8625832673359,11,69.2053315678677,7,79.3697667380259,24,56.033859045615,16,61.501298138566,32,55.5350319990161,14,97.4683501319359,12,66.1905059250544,5,79.7966631286261,31,42.0318208982762,"DE","DEU"
"Germany",2018,32,38.2356474219508,16,47.4024796846465,7,86.0320814614393,12,53.1780491708971,11,68.1287140541262,18,75.8767013890795,9,71.2117930224188,10,69.9587627149608,7,79.4695154896916,24,55.3132718823286,14,59.0801179249876,32,52.101761647519,14,97.3529540038608,11,63.7973910450609,5,76.403118488349,26,43.0385083687993,"DE","DEU"
"Germany",2016,29,48.9537375970571,16,41.1057432664324,7,83.7118879643104,13,53.0823031593838,12,57.1868473746199,17,76.1828529992386,9,70.7652850599076,10,69.2053315678677,8,80.4330525195298,23,51.8325077433819,15,59.5113144813089,32,55.6936750767752,14,97.4548684856841,12,66.365471333676,5,78.7604165578941,29,43.0400799562479,"DE","DEU"
"Germany",2015,29,47.8344951159835,16,43.9532377671272,7,86.828128967266,13,53.0672106607575,12,57.6808678115676,16,76.2543328867905,10,70.7782089622423,10,69.2053315678677,7,79.3697667380259,25,54.6407926942331,14,58.3589747098821,32,55.6675006560289,14,97.4548684856841,12,66.2777646272059,5,79.6022780742452,29,43.0375471195702,"DE","DEU"
"Germany",2021,33,25.4915940419199,10,46.6925951659896,13,73.0335590622319,12,52.9684232948775,13,67.4514493096715,19,82.3664375887794,8,71.6751185186241,10,69.9587627149608,8,80.4740127626905,23,55.577182291347,12,59.4326582787903,33,55.860116084408,14,97.3272029555238,12,63.807904981849,4,76.5539389486696,8,57.2672450807713,"DE","DEU"
"Germany",2017,30,51.1544142952307,16,44.4451085214818,8,86.3937385766064,12,53.1435632282119,13,66.9150406420052,18,75.9084342559897,9,70.7952719014412,10,69.2053315678677,7,79.4603823775367,24,55.3207227753942,15,58.9477172045168,32,55.6888488844482,14,97.4389002195026,11,68.088923993442,5,78.0522716622375,27,42.3834525169322,"DE","DEU"
"Germany",2020,32,27.1903307632791,16,47.6617975374171,8,83.6259839208952,12,52.9684232948775,12,65.3859516931046,19,82.3459363806784,9,71.533442767457,10,70.1353110807781,8,80.5595519114143,23,55.3201539691762,13,57.6891466917658,32,52.2802684497614,14,97.3290621068281,12,63.8109836904597,4,76.5539389486696,9,57.4186809264855,"DE","DEU"
"Greece",2015,26,50.190557227954,33,33.8833746321502,15,81.5258673737685,28,37.0218125960592,23,49.2666107104014,25,58.6146944598348,24,57.3074295266016,10,69.2053315678677,27,47.4738408991706,9,82.3378320575824,16,56.8391563222633,5,88.4511976498899,29,58.2849514897395,13,65.9352682009854,26,53.5775983758685,29,43.0375471195702,"GR","GRC"
"Greece",2020,20,47.8385489584205,31,37.0256723441008,13,77.9624602828456,31,32.6961919564626,21,57.2580549881956,25,69.231489120611,28,46.741290082669,10,70.1353110807781,30,47.5345818250412,7,87.6233753611063,32,37.4261315725815,6,87.5688094280891,15,81.4836655340403,10,67.0127395692318,31,49.6599277427318,9,57.4186809264855,"GR","GRC"
"Greece",2019,19,51.5930154890565,31,37.0233685814584,14,77.5838437515982,31,32.9961738135252,22,55.8677197442239,26,58.1168488781203,28,47.5820713752929,10,69.9587627149608,30,46.9634217297816,10,82.6760787501027,32,39.4525466079336,6,87.6557336590572,32,58.5842568481706,12,63.0299056495235,30,50.001759324439,11,57.5025953848451,"GR","GRC"
"Greece",2018,29,40.8870381444114,32,37.1045419222195,15,79.7809920171192,31,32.9961738135252,20,58.8863506876733,26,57.9565367066814,28,47.1064226408236,10,69.9587627149608,29,47.2443012567277,12,77.6333405777059,32,40.4182774189588,5,87.5223076560764,32,58.5842568481706,16,58.7366682750516,29,50.030133269445,26,43.0385083687993,"GR","GRC"
"Greece",2017,28,53.2337874201025,33,34.5430616544157,17,80.9461345859418,31,32.9468232403722,25,53.3585776622999,26,58.0118425604392,27,48.040450279775,10,69.2053315678677,30,47.2653181743674,12,77.6746667013598,32,40.4030125602023,5,88.4567589530916,30,57.905823391761,17,64.00165644597,27,51.1486046675608,27,42.3834525169322,"GR","GRC"
"Greece",2014,21,59.3150687209258,25,40.2889245728653,15,82.375531518191,28,34.1958188707416,22,50.4893301491646,28,52.5874448891805,25,56.4958037750374,11,69.2053315678677,26,47.4738408991706,9,82.3872672029046,18,60.4995264590254,6,88.416689008147,28,58.6050407745092,21,53.7064375255802,27,52.6266583705715,18,63.2018038452159,"GR","GRC"
"Greece",2016,26,51.3672315745464,33,30.2188190091293,14,77.791085015154,28,37.0420649232757,25,47.2979281795512,26,58.4901152272444,27,50.9527714443564,10,69.2053315678677,30,47.8438903176724,9,77.3704846222532,37,25.8857822597045,5,88.4580161964709,29,58.2849514897395,13,65.936314347247,27,52.5649303126302,29,43.0400799562479,"GR","GRC"
"Greece",2021,16,53.7386852286285,34,28.4674795165873,17,68.4487275055488,31,32.6961919564626,21,58.6505660764952,26,69.2672197975869,30,45.9400138474196,10,69.9587627149608,29,47.3486667051353,7,87.9335988425394,32,39.7744871315665,6,88.5013747782912,15,81.4984460189716,10,67.0181883948888,31,49.6599277427318,8,57.2672450807713,"GR","GRC"
"Hungary",2020,1,100,34,35.9475082417717,35,45.239840933588,37,20.5328531534137,28,50.8630098746672,33,55.6126400428486,13,69.380550991803,10,70.1353110807781,14,65.2812017352521,13,77.5935814641901,2,93.520295134204,34,43.0032835902659,1,100,1,100,17,66.2100884848473,9,57.4186809264855,"HU","HUN"
"Hungary",2018,1,100,34,36.3468701428758,37,31.8862919859999,37,20.887048599102,24,56.0855509496657,34,39.3471349211142,13,68.5475187597736,10,69.9587627149608,14,64.2844659801546,12,77.6333405777059,2,93.1498504524941,34,42.8055480729491,1,100,1,100,17,65.9927295861501,11,63.0349028712379,"HU","HUN"
"Hungary",2016,5,80.8416366808819,34,29.3075640769377,33,51.1016077237263,37,21.0018266871677,20,50.9028401731313,30,40.1168875409428,13,68.1118163199184,10,69.2053315678677,16,65.1003159676678,14,72.6061655412599,2,92.3445230738603,34,46.6855901416296,1,100,1,100,17,66.7246526073675,22,47.0600463471895,"HU","HUN"
"Hungary",2015,5,80.3780983019213,34,33.0145984597673,36,48.4902617569843,37,20.9764145313609,24,48.7942781005984,30,40.2966084010732,14,67.9349902341251,10,69.2053315678677,15,64.1109396353787,15,75.2628924337649,2,94.0838645295973,34,46.657316115649,1,100,1,100,17,66.238253364268,23,47.0771723214379,"HU","HUN"
"Hungary",2019,1,100,34,36.2568012382757,37,35.3551487839465,37,20.887048599102,23,55.5054007380398,33,39.5784049389276,13,69.1231413471658,10,69.9587627149608,14,64.4968040195217,13,77.6204855380457,2,92.3439490145761,34,43.358817047499,1,100,1,100,17,66.667839549626,11,57.5025953848451,"HU","HUN"
"Hungary",2014,5,80.4109590137791,28,38.5171857435937,36,48.6680314790276,37,19.5726675086841,24,49.7906105862103,30,40.3956450035412,11,70.5912495764089,11,69.2053315678677,16,64.1109396353787,15,75.30617306202,1,100,34,46.5161804688019,1,100,1,100,18,65.1666605665967,24,47.5735906373715,"HU","HUN"
"Hungary",2017,1,100,34,33.7663177952038,37,30.9756381166657,37,20.8287792476684,17,62.0948208071098,32,39.4269204150598,13,68.1529256574351,10,69.2053315678677,14,64.3130633197506,12,77.6746667013598,2,92.821188607117,34,46.6803768118462,1,100,1,100,17,67.4324031117072,21,46.4560357855769,"HU","HUN"
"Hungary",2021,1,100,35,27.7627655440306,36,45.2848161681225,37,20.5328531534137,28,52.2520778262416,33,55.6641859375025,13,70.0258877158571,10,69.9587627149608,14,65.1733728175226,13,77.7962581770346,2,97.3362836945097,35,46.6473123564709,1,100,1,100,17,66.2100884848473,8,57.2672450807713,"HU","HUN"
"Iceland",2014,8,77.3972604005143,32,37.5874651754946,21,73.6456398641484,36,25.0563492694557,19,54.8186288992645,14,78.3256890921968,36,27.7333104508779,34,28.5388475927271,4,84.7411728973528,18,67.3634736338656,13,65.0076521241284,37,28.7656457727016,1,100,17,62.7896563829677,34,41.4799897518825,17,68.7435735843112,"IS","ISL"
"Iceland",2020,9,61.748269236175,18,46.2681269673189,14,75.6616967436572,31,32.6961919564626,11,68.0793334126861,16,83.8591418337631,37,24.8035306217062,10,70.1353110807781,5,84.7216498238377,19,63.8868568518739,14,57.2072700535809,37,28.3757902866723,1,100,17,56.5821834687779,33,41.384847371674,31,34.7133439428761,"IS","ISL"
"Iceland",2019,8,64.5015446919748,19,46.1181248967984,16,76.5235054281732,31,32.9961738135252,10,70.1680133615831,16,78.0285108868828,37,24.7095897128978,10,69.9587627149608,4,84.9052295169156,19,63.8999389539955,15,57.1947439786041,37,28.3604723964273,1,100,17,56.6941354311119,33,41.6687192118455,31,35.6856842672137,"IS","ISL"
"Iceland",2018,8,67.4878709794263,18,46.6817306890464,18,78.809690564322,31,32.9961738135252,12,68.0509991425265,16,77.944412698587,37,25.3112793523733,10,69.9587627149608,4,84.814950490463,19,63.8979136882429,16,58.9581614275952,37,28.293551364789,1,100,17,56.6937154443792,33,41.0077962208726,34,26.0698057424758,"IS","ISL"
"Iceland",2017,9,74.2785830810564,22,41.2207682256575,19,80.1855042892009,31,32.9468232403722,11,67.1192500161286,16,77.9734256054763,37,25.766077240363,10,69.2053315678677,4,84.8526809422139,18,67.8487572833529,14,59.0288246156069,37,28.7622339559997,1,100,15,64.9309198576554,34,39.8207448803286,34,25.8929922016728,"IS","ISL"
"Iceland",2016,8,77.8941961702483,23,37.7937374847435,15,76.1808011248476,32,33.0320053642487,16,54.1580991908935,15,78.224322742161,37,26.0796501917913,10,69.2053315678677,4,84.667263448138,18,63.4748873883465,13,60.4600225782662,37,28.7628645379109,1,100,17,62.9435850973473,34,39.8211802473667,14,67.386675158754,"IS","ISL"
"Iceland",2015,8,77.3593441945245,30,35.9506049323572,17,79.0792348424311,32,33.0104630798846,18,53.8420932878689,14,78.2896757822084,36,27.2767667605773,10,69.2053315678677,4,84.7411728973528,18,67.3122033775598,13,59.8337666993203,37,28.7594446335349,1,100,18,62.9050529153377,34,40.916943387469,15,67.4111983488704,"IS","ISL"
"Iceland",2021,10,60.8558105780703,21,39.3017640201068,14,69.511303603178,31,32.6961919564626,11,68.2365870120347,16,83.8778857954554,37,24.6165761927225,10,69.9587627149608,6,84.6993600548321,18,64.1229807089192,13,58.4497222843313,37,26.1677712953734,1,100,17,56.5837225261586,33,41.384847371674,31,34.6217910804151,"IS","ISL"
"Ireland",2014,1,100,20,44.1503944998752,9,87.5288248463945,28,34.1958188707416,31,32.0224707585173,8,85.7762334667541,21,64.1329835066083,11,69.2053315678677,22,62.7326680018179,37,23.2061910705183,23,58.3537923915704,4,90.6586201678605,33,51.5145785608369,19,54.3126646982407,21,61.6833266232564,1,100,"IE","IRL"
"Ireland",2020,3,87.8289947569648,22,45.5695228744458,18,69.1171674595554,28,36.7506382241456,33,39.0188353546982,8,89.4075618284071,16,67.6723095631168,10,70.1353110807781,23,63.9011666569491,37,24.2940891609278,25,50.2961299298623,5,89.9748463129751,34,51.5591809522349,23,46.4007411437597,22,60.6933682374755,2,97.170645106296,"IE","IRL"
"Ireland",2019,2,88.7050369474465,21,45.5839550802829,22,70.2080564409108,28,37.0325488849996,33,37.0866112154141,8,85.5812102695168,16,67.1158656578325,10,69.9587627149608,23,63.1333509944633,37,24.1389444727971,29,49.6413200761369,4,90.0449464992397,34,51.0622671698687,19,50.6930944055704,22,61.1124794745637,2,98.8635823798922,"IE","IRL"
"Ireland",2018,2,89.655231675272,21,45.3809232225915,24,73.0143482890911,28,37.0325488849996,32,38.2437391316773,8,85.5260208334477,18,65.4278232270603,10,69.9587627149608,23,62.9128583950879,37,23.9975661319686,29,50.7265061349778,4,89.9373448839326,34,51.0622671698687,19,50.6927823071543,22,60.440522171644,1,100,"IE","IRL"
"Ireland",2017,2,91.815912798518,20,42.6121049535208,25,74.0561902771099,28,36.9861712379401,32,37.614866875178,8,85.5450605535938,20,63.1796639055297,10,69.2053315678677,23,62.8963599523156,37,23.7623838856923,29,50.5722998074217,4,90.69093463959,33,52.0930586545642,20,56.9700496973367,21,61.7684732180911,1,100,"IE","IRL"
"Ireland",2016,1,100,20,39.2188329586803,26,66.7361756129417,28,37.0420649232757,31,33.4070701706097,8,85.7097117995432,21,61.4868657837463,10,69.2053315678677,24,63.6662708127365,37,22.5820154991955,29,51.3713156790374,4,90.691948545541,33,51.7793964615689,21,54.516975463321,21,61.7687498042094,1,100,"IE","IRL"
"Ireland",2015,1,100,19,42.2722183161306,8,86.4868565299927,28,37.0218125960592,31,31.5939485987565,8,85.7525997320743,21,62.2992815916781,10,69.2053315678677,22,62.7326680018179,37,23.1583014497348,25,52.841057445217,4,90.6864497176531,33,51.7793964615689,21,54.4816359895992,21,61.3146653132238,1,100,"IE","IRL"
"Ireland",2021,3,87.5450306384769,23,37.3263529213909,18,68.2605840896332,28,36.7506382241456,33,40.4845229479096,9,89.4198625532676,14,68.2479279507659,10,69.9587627149608,23,64.1373997626191,37,24.3891886325433,27,50.7884020056711,5,90.5414534466588,34,51.5589548065382,23,46.4028617868464,22,60.6933682374755,2,97.4418469185165,"IE","IRL"
"Israel",2019,18,54.8201477897861,12,49.8361606487738,35,37.2673227121309,9,61.2507993138459,8,71.9351911948187,26,58.1168488781203,29,45.2480496074603,1,100,7,79.5915745026061,31,47.083877241324,33,36.4472778235733,36,32.8371750049443,1,100,33,37.2867461443132,31,49.3073393150562,2,98.8635823798922,"IL","ISR"
"Israel",2017,17,64.9253405650769,7,49.6110184232639,36,44.5009961073668,9,61.2222592233478,8,71.7020382274769,26,58.0118425604392,30,42.4685013696164,1,100,7,79.4603823775367,26,53.1572471540332,34,35.0374860148351,35,33.3023546556049,1,100,32,43.7873021340932,31,49.0246309574548,4,83.5095396847406,"IL","ISR"
"Israel",2015,21,57.7374424964458,7,49.5392702678436,34,50.7488113742123,11,57.078560176932,4,65.3267389291252,25,58.6146944598348,30,41.8871854861474,1,100,7,79.3697667380259,32,48.3112301694347,35,32.568025268552,35,33.2991250383883,1,100,33,36.8718640062401,31,50.7641194895575,4,83.7055991744352,"IL","ISR"
"Israel",2021,19,50.1801225539076,16,43.3808231147049,23,62.1382888499181,9,61.0773158302434,9,73.1062353935059,24,71.786300142047,29,46.0423953449398,1,100,8,80.4740127626905,30,47.3343582606392,33,36.9979539565757,10,83.3084472588097,1,100,33,37.3075659699866,29,50.3495177736532,2,97.4418469185165,"IL","ISR"
"Israel",2014,23,57.8082194142934,7,50.872004067444,33,52.2791478058141,11,52.4747580733133,5,66.9255059594973,25,58.6833448320002,31,41.6232143735735,1,100,7,79.3697667380259,33,48.3683303507494,36,33.4703254483512,35,33.3006349834888,1,100,33,38.8535616936143,28,51.2333247932354,5,84.3717867921556,"IL","ISR"
"Israel",2020,19,51.3159790278591,13,49.6613630684951,37,35.9062027280318,9,61.0773158302434,8,71.9883740118286,25,69.231489120611,29,45.6114900387227,1,100,8,80.5595519114143,30,47.1233388071447,33,37.3100608521394,36,32.8407013763958,1,100,33,37.3054006877433,29,50.3495177736532,2,97.170645106296,"IL","ISR"
"Israel",2018,17,58.620926701088,12,49.7909642814985,36,43.3439000802905,9,61.2507993138459,8,74.1365444409831,26,57.9565367066814,29,43.9859532168162,1,100,7,79.4695154896916,32,47.0368836119641,33,36.1375052230359,36,32.7596904836465,1,100,32,37.286075793243,31,47.9480554890052,4,83.0312973736765,"IL","ISR"
"Israel",2016,19,63.1569936170806,7,47.1354338221586,34,50.5165616454788,10,61.1024222774379,9,61.2111147685635,26,58.4901152272444,29,42.2098557822923,1,100,8,80.4330525195298,29,45.9267788932743,34,35.9882095063152,35,33.3030847749162,1,100,32,39.1428670697552,31,49.7329858536828,4,83.693337579377,"IL","ISR"
"Italy",2014,31,43.3643153855687,4,62.8870219107516,18,79.099547857908,26,37.8516067112559,30,41.0846045247105,9,83.7442668191476,35,31.0795748255572,33,48.8720895802974,32,46.0955692656098,18,67.3634736338656,31,50.8575802228278,36,31.621099628739,23,77.84465848025,23,52.3359033783772,4,80.4933299172942,35,26.4036076904318,"IT","ITA"
"Italy",2018,27,44.4148997079529,5,62.0247216589366,33,60.3012678572051,26,41.0689239564739,36,28.1616456974382,10,83.4583095239402,34,34.4577250843199,33,48.8996853585473,32,45.8726936716611,23,56.0490983228356,15,59.0644187569088,35,38.0140444850246,25,78.6466759742721,29,38.8986599180204,3,79.8732481224153,34,26.0698057424758,"IT","ITA"
"Italy",2021,29,33.0634360885001,6,58.3358777953003,37,36.4287810079892,26,40.8050844918286,36,27.2834213983447,10,88.9160464843756,34,35.8000026640132,33,48.8996853585473,32,46.3126936502318,21,56.3096792985675,17,57.2972498695951,36,42.8777972857045,25,78.8256489744954,30,38.8913444796128,3,79.3122990723555,31,34.6217910804151,"IT","ITA"
"Italy",2016,33,44.6094873437913,4,58.6185813893935,30,57.5461505326014,26,41.0521244823028,30,39.7343865081581,10,83.6682420566208,35,30.3160270111859,34,48.8720895802974,32,46.4098451627412,22,52.5173536048504,30,49.241027136548,36,31.8650633533601,23,77.9383576044971,29,43.6404067590652,3,80.1763887873678,35,26.7334175356249,"IT","ITA"
"Italy",2020,29,34.5895403938593,5,62.0391325945861,36,40.5890707356746,26,40.8050844918286,36,27.3867844308365,9,88.9031600107122,34,35.4206267677787,34,48.9061517617114,33,46.1545467467382,22,56.0544427876932,15,56.6384694194302,35,38.2450532879265,26,78.8127276408684,30,38.8877608846867,3,79.3122990723555,31,34.7133439428761,"IT","ITA"
"Italy",2019,28,39.3092590995595,5,62.7171590944454,32,56.0877989785376,26,41.0689239564739,36,28.5434133241757,9,84.8946012347319,34,35.8573333306513,33,48.8996853585473,33,45.5999687047233,23,56.0596266202525,16,56.3805515515392,35,38.6768704353165,25,78.6466759742721,29,38.8991195465459,3,79.861819727899,31,35.6856842672137,"IT","ITA"
"Italy",2017,26,56.0247949868708,4,58.8213691948552,31,63.1711255157363,26,41.0255192355081,30,44.2030322889407,10,83.4800692041072,35,30.7390629964742,34,48.8720895802974,32,45.8486148069324,23,56.0576659817447,30,48.1239863526279,36,31.8576415617985,24,78.0493390476392,29,46.6691811854605,3,79.4682541356415,34,25.8929922016728,"IT","ITA"
"Italy",2015,32,43.2693087482201,4,61.8098489695554,30,61.2120232277068,26,41.0331621122338,30,40.1118712847026,10,83.7172568366563,33,33.5678144175434,34,48.8720895802974,32,46.0955692656098,24,55.3861697932523,30,48.1760673213636,36,31.8248119332209,23,77.9383576044971,29,43.5906016203076,4,80.305647795823,35,26.7431462940054,"IT","ITA"
"Japan",2014,35,26.1945209611461,35,34.0816965803341,35,50.6737298422071,1,100,26,47.0255316095337,2,90.5174889778361,26,53.2576814179166,11,69.2053315678677,22,62.7326680018179,20,66.6558258188756,19,60.1761752883028,27,68.5107099812907,24,76.7856459368212,19,54.3126646982407,25,56.1099923139119,24,47.5735906373715,"JP","JPN"
"Japan",2019,31,33.0692760828688,35,35.5909591825825,29,56.5132104029181,3,97.5781749571154,20,56.7726767854799,3,91.760691582581,25,55.8933282396817,10,69.9587627149608,30,46.9634217297816,17,67.1169533788856,30,46.1164776309092,28,68.9463760112781,29,75.7789621377322,19,50.6930944055704,24,58.3347994370325,5,78.1830888823687,"JP","JPN"
"Japan",2021,32,26.1954101262888,36,27.4001854155728,32,51.4676777729195,3,89.4584397040243,15,65.5178713725363,4,93.9542071732958,25,55.6371043544712,10,69.9587627149608,29,47.3486667051353,17,67.4045673012669,30,46.3932722184927,28,69.8903056252926,30,74.9865757622871,21,49.588903131048,23,58.624598144711,8,57.2672450807713,"JP","JPN"
"Japan",2018,31,38.6998585557546,35,35.5356125657878,30,60.7831560696185,3,97.5781749571154,22,57.8193611135827,2,91.7291547619701,25,54.9111450747883,10,69.9587627149608,29,47.2443012567277,17,67.1188447468566,30,47.3377027314828,27,68.7286274046154,29,75.7789621377322,19,50.6927823071543,24,56.2763666107644,11,63.0349028712379,"JP","JPN"
"Japan",2017,31,50.9656261099775,35,33.0361196472988,35,53.3826712194401,2,97.5763912014592,22,58.0794872194967,2,90.3633737023959,25,54.3710804650033,10,69.2053315678677,26,62.4126372321535,19,67.1450801250717,31,47.3780005451842,25,69.5089082718466,27,75.8695155549458,22,56.0664207409808,25,55.3965520877729,12,62.9464961008364,"JP","JPN"
"Japan",2016,30,48.5082142792318,35,28.3640595170524,37,42.6654378848708,2,97.1929583086811,26,44.7954771711905,2,90.4731411996954,25,53.6081355977483,10,69.2053315678677,26,63.1766268695344,19,62.8206142414093,31,48.0681106733042,26,68.7663970643771,26,76.3662577380642,23,53.5618319480508,25,56.1048608863145,22,47.0600463471895,"JP","JPN"
"Japan",2015,33,40.8022319539502,35,32.2377025344981,35,49.0344543646941,2,97.1920553386778,25,46.6648422061058,2,90.5017331547162,26,53.4027684710049,10,69.2053315678677,22,62.7326680018179,19,66.6036180170554,19,56.0736569407185,26,68.7543895183077,26,76.3662577380642,23,53.5257503453808,25,57.0944469837573,23,47.0771723214379,"JP","JPN"
"Japan",2020,31,27.8781003598427,35,35.2859374981773,31,54.9146033062946,3,89.4584397040243,19,58.7954840018949,3,93.9471781876612,25,55.7270969717404,10,70.1353110807781,30,47.5345818250412,17,67.1000608287215,30,45.5719074839522,28,68.8143366353575,30,75.0095024892773,20,50.6225476540814,23,58.624598144711,9,57.4186809264855,"JP","JPN"
"Korea",2019,27,40.298052436503,10,50.9955227769032,33,51.1958788422232,4,89.5054248141666,4,77.2689809483459,6,88.3276464086565,32,41.5735242803508,10,69.9587627149608,33,45.5999687047233,18,66.2937978732509,31,45.2473498572009,26,69.6401582895062,35,28.352802047628,23,45.7624038461274,8,75.0008796622195,26,46.5941398260294,"KR","KOR"
"Korea",2017,19,64.4576784392779,9,48.3174686855629,33,56.8233868064039,4,89.4976952063234,9,69.2480430844392,5,88.2983823529093,32,39.636311889866,10,69.2053315678677,32,45.8486148069324,17,68.179278445031,13,60.2179265058812,23,71.2563093633287,35,29.3884432181887,23,52.6670546670704,10,75.2203067154294,20,54.7012659432067,"KR","KOR"
"Korea",2015,18,64.6805769434583,9,48.4734747981387,33,54.226734248982,4,89.1693563063287,9,62.4776171028936,5,88.4663902592983,32,39.6470868605682,10,69.2053315678677,32,46.0955692656098,16,71.0498306583834,11,62.4969502272909,23,71.2450888610447,35,29.5808588324953,24,49.9297995885591,13,71.86521113689,22,55.2243727342203,"KR","KOR"
"Korea",2020,28,35.6675437153852,9,51.2908098236488,33,50.1987340038541,3,89.4584397040243,6,74.7133887040203,6,91.4251690991867,32,40.947187431372,10,70.1353110807781,33,46.1545467467382,18,66.5651243880891,31,43.9889409266988,26,69.4696893240117,35,28.0649076706025,24,45.6848024194896,8,74.4851688559051,25,46.0660124346808,"KR","KOR"
"Korea",2014,17,64.7397262248023,9,49.6142716463704,34,51.6830677802805,4,81.7210607974282,9,65.6086470389614,13,79.0030113080657,32,39.5248727938892,11,69.2053315678677,32,46.0955692656098,16,71.0034404127218,24,58.1909256980015,18,73.4193543853636,35,29.7433109870319,24,49.7439311680648,14,70.0433280872732,24,47.5735906373715,"KR","KOR"
"Korea",2021,28,34.1665905176636,15,44.3997619740437,33,50.2621283950195,3,89.4584397040243,5,78.700515098083,3,94.4580232421878,32,40.519542307866,10,69.9587627149608,32,46.3126936502318,19,62.5425262409596,31,45.9482792544842,26,71.1282563768833,35,28.042505129447,24,45.6883383390331,8,74.4851688559051,25,45.9445180805932,"KR","KOR"
