"ISO_2","ISO_3","country","year","corporate_rate","loss_carryback","loss_carryforward","machines_cost_recovery","buildings_cost_recovery","intangibles_cost_recovery","inventory","allowance_corporate_equity","patent_box","r_and_d_credit","digital_services_tax","corporate_alt_minimum","corporate_surtax","corporate_other_rev","top_income_rate","threshold_top_income_rate","tax_wedge","personal_surtax","personal_other_rev","capital_gains_rate","dividends_rate","vat_rate","vat_threshold","vat_base","property_tax","property_tax_collections","net_wealth","estate_or_inheritance_tax","transfer_tax","asset_tax","capital_duties","financial_transaction_tax","dividends_exemption","capital_gains_exemption","country_limitations","dividends_withholding_tax","interest_withholding_tax","royalties_withholding_tax","tax_treaties","cfc_rules","thin_capitalization_rules","minimum_tax"
"CO","COL","Colombia",2015,0.39,0,100,0.737888702767901,0.547953910556565,0.869865253929667,0.5,0,0,0.31,0,5,1,0.807,0.33,10.910447,0,0,11.641,0.1,0,16,0,0.405465129,0.5,0.458548263142363,1,1,1,0,0,1,0,0,0,0.2,0.33,0.33,7,0,0.5,0
"CR","CRI","Costa Rica",2015,0.3,0,3,0.822456690745778,0.278958448750364,0.737888702767901,0.5,0,0,-0.02,0,3,0,2.604,0.23107123,2.121949,1.072373594,0,28.292,0,0.15,13,0,0.45187067,0.5,0.164852969806491,0,0,1,1,0,1,1,1,0,0.15,0.15,0.25,1,0,0,0
"CZ","CZE","Czech Republic",2015,0.19,0,5,0.873879108036537,0.543222830616488,0.841318847888109,0.5,0,0,0.18,0,0,0,0,0.15,3e-06,1.14448686,0,0,0,0.15,21,67707.95356,0.563640626,0.5,0.0929843403462759,0,1,1,0,0,0,1,1,1,0.15,0.15,0.15,83,0,0.5,0
"DE","DEU","Germany",2015,0.29780475,1,60,0.737888702767901,0.391406012913837,0.869865253929667,1,0,0,-0.02,0,0,1,0,0.47475,5.655649,1.096377519,1,0,0.26375,0.26375,19,21297.52221,0.549981092,0.5,0.196555987382251,0,1,1,0,0,0,0.95,0.95,0,0.26375,0,0.15825,93,0.333333333333333,1,0
"DK","DNK","Denmark",2015,0.235,0,60,0.826923076923077,0.479318672008477,0.81340644290143,0,0,0,-0.01,0,0,0,2.274,0.55794,1.227747,1.236397374,0,0,0.42,0.42,25,5879.076387,0.561503094,0.5,0.69945526769419,0,1,1,0,0,0,1,1,1,0.27,0.22,0.22,73,0.666666666666667,0.5,0
"EE","EST","Estonia",2015,0.2,100,100,1,1,1,1,1,0,0,0,0,0,0,0.2032,0.142892,1.056596645,0,0,0.2,0,20,25581.77657,0.665979441,1,0.150702940466045,0,0,0,0,0,0,1,0,1,0,0,0.1,55,0,0,0
"ES","ESP","Spain",2015,0.28,0,50,0.778563038959402,0.391406012913837,0.278958448750364,0.5,0,1,0.31,0,3,0,0,0.45,11.66034,1.100087897,0,0,0.24,0.235,21,0,0.385715469,0.5,0.513909238640511,1,1,1,0,1,0,1,1,1,0.195,0.195,0.195,87,0.333333333333333,1,0
"FI","FIN","Finland",2015,0.2,0,10,0.826923076923077,0.518965517241379,0.737888702767901,0,0,0,0.13,0,0,0,0,0.57467517,2.530586,1.279739038,0,0,0.33,0.2805,24,8589.472836,0.554408854,0.5,0.281299882190186,0,1,1,0,0,1,1,1,1,0.2,0,0.2,75,0.5,1,0
"FR","FRA","France",2015,0.38,1,50,0.880275603755891,0.547953910556565,0.869865253929667,0.5,0,1,0.425,0,3,1,1.106,0.550365,15.054145,1.231269852,0,0,0.344,0.44001,20,93551.08764,0.48301764,0.5,1.15151161046002,1,1,1,1,1,1,0.95,0.88,1,0.3,0,0.3333,122,0.666666666666667,1,0
"GB","GBR","United Kingdom",2015,0.2,1,100,0.758823529411765,0,0.826923076923077,0,0,1,0.185,0,2,0,0,0.47,4.271088,1.371449749,0,0,0.28,0.3055625,20,102850.5599,0.436842363,0.5,1.76243843082519,0,1,1,1,0,1,1,1,0,0,0.2,0.2,123,0.5,0,0
"GR","GRC","Greece",2015,0.29,0,5,0.737888702767901,0.479318672008477,0.737888702767901,0.5,0,0,0.07,0,0,0,1.803,0.5,5.272871,1.226606808,0,0,0.15,0.1,23,6677.549595,0.364443536,0.5,0.669905152561012,0,1,1,1,1,0,1,0,1,0.1,0.15,0.2,57,0.333333333333333,1,0
"HU","HUN","Hungary",2015,0.19,0,2.5,0.816200383417959,0.278958448750364,0.737888702767901,0.5,0,1,0.285,0,3,0,0,0.345,0,1,0,0.22,0.16,0.16,27,42328.19865,0.521467804,0.5,0.296463733463678,0,1,1,1,0,0,1,1,0,0,0,0,75,0.666666666666667,0.5,0
"IE","IRL","Ireland",2015,0.125,1,100,0.787075165170195,0.479318672008477,0.646263719038607,0.5,0,0,0.245,0,1,0,0.009,0.52,0.756265,1.473800616,0,0,0.33,0.51,23,78844.25615,0.446079156,0.5,0.494496667922909,0,1,1,0,0,1,0,1,1,0.2,0.2,0.2,68,0,0,0
"IL","ISR","Israel",2015,0.265,0,100,0.869865253929667,0.479318672008477,0.787075165170195,0.5,0,0,-0.01,0,0,0,2.304,0.5,6.0228,1.752972053,0,0,0.27,0.32,18,18611.87492,0.65186982,0.5,1.20935452872823,0,0,1,0,0,0,1,1,0,0.3,0.265,0.265,53,0.333333333333333,0,0
"IS","ISL","Iceland",2015,0.2,0,10,0.86,0.602353618717047,0.812269350072009,0,0,0,0.24,0,1,0,3.214,0.4624,1.366742,1.306614685,0,10.338,0.2,0.2,24,7006.497053,0.4308487,0,0.744181109906488,0,1,0,1,0,0,1,1,0,0.18,0.1,0.2,39,0.666666666666667,0,0
"IT","ITA","Italy",2015,0.3129275,0,80,0.760252585046526,0.462657542127945,0.965116279069767,1,1,1,-0.02,0,1,0,5.388,0.488131,9.885683,1.202588639,0,0,0.26,0.26,22,35990.67374,0.370323178,0,0.523120244738885,0.5,1,1,0,1,1,0.95,0.95,1,0.26,0.26,0.225,95,0.666666666666667,1,0
"JP","JPN","Japan",2015,0.3211,0.5,5.85,0.859028659709284,0.278958448750364,0.787075165170195,0.5,0,0,0.1,0,1,1,0.238,0.56165275,4.486476,1.075979996,1,0,0.204,0.20315,8,88240.34416,0.703361146,0.5,0.807110876981277,0,1,1,0,1,0,0.95,0,0,0.2042,0.2042,0.2042,62,0.666666666666667,0.5,0
"KR","KOR","Korea",2015,0.242,0.5,10,0.921720532319392,0.547953910556565,0.737888702767901,1,0,1,0.145,0,4,0,0,0.43224366,4.583659,1.201630574,1,0,0,0.35398,10,26238.6012,0.639892412,0,0.309500940113759,0,1,1,0,1,1,0,0,1,0.22,0.22,0.22,83,0.5,0.5,0
"LT","LTU","Lithuania",2015,0.15,0,70,0.905263157894737,0.826923076923077,0.966194331983806,1,0,0,0.28,0,2,0,0,0.24,0.243957,1.082993638,0,0,0.15,0.15,21,100897,0.49582169,0.5,0.188257804762392,0,1,0,0,0,0,1,1,1,0.15,0.1,0.1,50,0.333333333333333,0.5,0
"LU","LUX","Luxembourg",2015,0.2922,0,100,0.873417350634541,0.479318672008477,0.869865253929667,1,0,1,-0.01,0,2,1,0.086,0.455,2.982644,1.366794275,1,0,0,0.2,17,25182.62462,1.081005226,0.5,0.0488656860114262,0,1,1,1,0,0,1,1,0,0.15,0,0,74,0,0.5,0
"LV","LVA","Latvia",2015,0.15,0,100,0.905263157894737,0.614285714285714,0.869865253929667,0.5,0,0,0.28,0,0,0,0,0.23,0.113023,1.04660329,0,0,0.15,0.1,21,100604,0.487420796,0.5,0.382310120350886,0,0,1,0,0,0,1,1,1,0,0,0,57,0,0.5,0
"MX","MEX","Mexico",2015,0.3,0,10,0.737888702767901,0.547953910556565,0.737888702767901,1,0,0,-0.01,0,0,0,6.437,0.35,29.08548,1.218374199,0,16.255,0.1,0.17142857,16,0,0.259242403,0.5,0.0931841229840583,0,0,1,0,0,0,0,0,0,0.1,0.4,0.4,54,0.666666666666667,0.5,0
"NL","NLD","Netherlands",2015,0.25,1,9,0.813463195231154,0.338474732816403,0.869865253929667,1,0,1,0.195,0,1,0,0.058,0.52732637,1.221825,1.5207649,0,0,0.3,0.25,21,1537.193296,0.471629156,0.5,0.396320689755922,0,1,1,1,0,0,1,1,0,0.15,0,0,96,0,0,0
"NO","NOR","Norway",2015,0.27,0,100,0.809090909090909,0.373913043478261,0.737888702767901,0,0,0,0.2325,0,0,0,0,0.472,1.593848,1.293776999,0,0,0.27,0.27,25,5181.61744,0.570324742,0.5,0.150750165658457,1,0,1,0,0,0,0.97,0.97,1,0.25,0,0,88,0.5,1,0
"NZ","NZL","New Zealand",2015,0.28,0,100,0.731914893617021,0,0.547953910556565,0.5,0,0,-0.015,0,0,0,3.485,0.33,1.272312,1.494572132,0,0,0,0.06944444,15,38134.00067,0.946217467,0.5,1.25652687961475,0,0,0,0,0,0,1,1,0,0.3,0.15,0.15,39,0.333333333333333,0.5,0
"PL","POL","Poland",2015,0.19,0,2.5,0.737888702767901,0.338474732816403,0.869865253929667,1,0,0,-0.005,0,0,0,0,0.38751185,2.261463,1.044305799,0,0,0.19,0.19,23,77747.20423,0.429789827,0.5,0.87463275437691,0,1,1,0,1,1,1,0,1,0.19,0.2,0.2,84,0.5,1,0
"PT","PRT","Portugal",2015,0.295,0,8.4,0.888411247396436,0.547953910556565,0.547953910556565,0.5,0,0,0.36,0,4,0,0.37,0.61285,16.224802,1.367456903,0,0,0.28,0.28,23,14317.54964,0.458647516,0.5,0.342436214977415,0,1,1,1,0,0,1,1,1,0.25,0.25,0.25,63,0.666666666666667,1,0
"SE","SWE","Sweden",2015,0.22,0,100,0.86,0.479318672008477,0.86,0,0,0,0.05,0,0,0,0,0.5699,1.508153,1.203392958,0,0.076,0.3,0.3,25,0,0.548889259,0.5,0.391477114946734,0,0,1,1,0,0,1,1,0,0.3,0,0,80,0.666666666666667,0.5,0
"SI","SVN","Slovenia",2015,0.17,0,50,0.869865253929667,0.391406012913837,0.737888702767901,0.5,0,0,0.17,0,1,0,0.019,0.6105,5.307771,1.216831957,0,0,0,0.25,22,74142.10478,0.620526095,0,0.231697310403401,0,1,1,1,0,0,0.95,0.475,1,0.15,0.15,0.15,57,0,0.5,0
"SK","SVK","Slovak Republic",2015,0.22,0,4,0.873879108036537,0.547953910556565,0.869865253929667,0.5,0,0,-0.01,0,3,0,0.77,0.3505,3.768509,1.128222713,0,0,0.22,0,20,86990.53295,0.46927899,0.5,0.218489366419464,0,0,0,1,0,0,1,0,1,0,0.19,0.19,66,0,1,0
"TR","TUR","Turkey",2015,0.2,0,5,0.864149148541634,0.431068736527055,0.69441435606903,0.5,0,0,0.055,0,0,0,0,0.358,3.998254,1.155944561,0,0,0,0.175,18,0,0.439666204,0.5,0.101472897061447,0,1,1,0,1,1,1,1,0,0.15,0.1,0.2,80,0.666666666666667,0.5,0
"US","USA","United States",2015,0.389975,2,20,0.93846273303009,0.34958311169213,0.632751338890881,1,0,0,0.055,0,1,0,0,0.486,8.220619,1.245846145,0,0,0.2854,0.28535406,7.3,0,0.351800526,0.5,1.57293039258057,0,1,1,1,0,0,0,0,0,0.3,0.3,0.3,66,0.333333333333333,0.5,0
"AT","AUT","Austria",2016,0.25,0,75,0.813463195231154,0.338474732816403,0.737888702767901,1,0,0,0.12,0,2,0,0.909,0.55,13.539476,1.087002938,0,0,0.275,0.275,20,36585.36585,0.581548015,0,0.0914684145442239,0,0,1,1,0,0,1,1,0,0.275,0,0.2,86,0,0.5,0
"AU","AUS","Australia",2016,0.3,0,100,0.851484971473245,0.479318672008477,0.547953910556565,0.5,0,0,0.1425,0,1,0,0,0.49,2.229938,1.456669276,0,0,0.245,0.27142857,10,50335.57047,0.476208437,1,0.721190088552973,0,0,1,0,0,0,1,1,0,0.3,0.1,0.3,44,0.333333333333333,0.5,0
"BE","BEL","Belgium",2016,0.3399,0,100,0.875897349190039,0.622404878792567,1.00486525392967,1,1,1,0.155,0,3,1,0.032,0.60533822,1.025977,1.216835825,0,0,0,0.27,21,30487.80488,0.469757931,0.5,0.561085820081375,0,1,1,1,0,1,0.95,0.987878788,0,0.27,0.27,0.27,93,0,0.5,0
"CA","CAN","Canada",2016,0.267,3,20,0.965116279069767,0.614285714285714,0.43,0.5,0,0,0.2125,0,1,0,1.065,0.535296,3.353659,1.236994996,0,0,0.2475,0.39343524,10.6,24000,0.369094919,0.5,1.50218467776038,0,0,1,1,1,0,1,0.5,1,0.25,0.25,0.25,95,0.333333333333333,0.5,0
"CH","CHE","Switzerland",2016,0.21148581,0,7,0.86,0.554838709677419,0.905263157894737,1,0,0,-0.01,0,0,0,4.485,0.41729972,3.474926,1.336392401,0,0,0,0.21135,8,78125,0.69300407,0.5,0.0601984279725905,1,1,1,1,1,1,1,1,0,0.35,0.35,0,91,0,0.5,0
"CL","CHL","Chile",2016,0.24,100,100,0.632611659769417,0.338474732816403,0,0.5,0,0,0.295,0,0,0,4.521,0.4,10.035255,1.092671518,0,0,0.4,0.21052632,19,0,0.651358623,0.5,0.385722142158709,0,1,0,1,0,0,0,0,1,0.35,0.35,0.15,25,0.666666666666667,0.5,0
"CO","COL","Colombia",2016,0.4,0,100,0.737888702767901,0.547953910556565,0.869865253929667,0.5,0,0,0.38,0,5,1,0.867,0.33,11.369485,0,0,9.196,0.1,0,16,0,0.422509424,0.5,0.474505962630269,1,1,1,0,0,1,0,0,0,0.2,0.33,0.33,9,0,0.5,0
"CR","CRI","Costa Rica",2016,0.3,0,3,0.822456690745778,0.278958448750364,0.737888702767901,0.5,0,0,-0.02,0,3,0,2.657,0.23107123,2.159425,1.073038822,0,28.742,0,0.15,13,0,0.442089416,0.5,0.171928353478852,0,0,1,1,0,1,1,1,0,0.15,0.15,0.25,1,0,0,0
"CZ","CZE","Czech Republic",2016,0.19,0,5,0.873879108036537,0.543222830616488,0.841318847888109,0.5,0,0,0.18,0,0,0,0,0.15,3e-06,1.13960448,0,0,0,0.15,21,75872.53414,0.580515464,0.5,0.0908814429083962,0,1,1,0,0,0,1,1,1,0.15,0.15,0.15,86,0,0.5,0
"DE","DEU","Germany",2016,0.29818844,1,60,0.737888702767901,0.391406012913837,0.869865253929667,1,0,0,-0.02,0,0,1,0,0.47475,5.529533,1.096597365,1,0,0.26375,0.26375,19,22151.89873,0.55354581,0.5,0.196817506885249,0,1,1,0,0,0,0.95,0.95,0,0.26375,0,0.15825,93,0.333333333333333,1,0
"DK","DNK","Denmark",2016,0.22,0,60,0.826923076923077,0.479318672008477,0.81340644290143,0,0,0,-0.01,0,0,0,5.544,0.55794,1.236698,1.234793891,0,0,0.42,0.42,25,6666.666667,0.565419185,0.5,0.713651985591067,0,1,1,0,0,0,1,1,1,0.27,0.22,0.22,73,0.666666666666667,0.5,0
"EE","EST","Estonia",2016,0.2,100,100,1,1,1,1,1,0,0,0,0,0,0,0.2,0.143966,1.055973332,0,0,0.2,0,20,28571.42857,0.701606086,1,0.148080069889965,0,0,0,0,0,0,1,0,1,0,0,0.1,56,0,0,0
"ES","ESP","Spain",2016,0.25,0,25,0.778563038959402,0.391406012913837,0.737888702767901,0.5,0,1,0.305,0,1,0,0,0.45,2.445619,1.106953522,0,0,0.23,0.23,21,0,0.405978078,0.5,0.543271486763564,1,1,1,0,1,0,1,1,1,0.19,0.19,0.19,92,0.333333333333333,1,0
"FI","FIN","Finland",2016,0.2,0,10,0.826923076923077,0.518965517241379,0.737888702767901,0,0,0,-0.005,0,0,0,0,0.58943686,2.255193,1.282153806,0,0,0.34,0.289,24,10752.68817,0.546140011,0.5,0.308748028308603,0,1,0,0,0,1,1,1,1,0.2,0,0.2,75,0.5,1,0
"FR","FRA","France",2016,0.34433333,1,50,0.880275603755891,0.547953910556565,0.869865253929667,0.5,0,1,0.425,0,3,1,1.094,0.55062,14.77634,1.272214028,0,0,0.3444675,0.44001,20,100243.9024,0.48170946,0.5,1.15477514041627,1,1,1,1,1,1,0.95,0.88,1,0.3,0,0.3333,122,0.666666666666667,1,0
"GB","GBR","United Kingdom",2016,0.2,1,100,0.758823529411765,0,0.826923076923077,0,0,1,0.195,0,1,0,0,0.47,4.169222,1.376792206,0,0,0.28,0.381,20,118840.5797,0.442896112,0.5,1.76600344852385,0,1,1,1,0,1,1,1,0,0,0.2,0.2,124,0.5,0,0
"GR","GRC","Greece",2016,0.29,0,5,0.737888702767901,0.479318672008477,0.737888702767901,0.5,0,0,0.085,0,0,0,1.94,0.55,24.98473,1.312163121,0,0,0.15,0.1,23,16393.44262,0.376870112,0.5,0.894387508783943,0,1,1,1,1,0,1,0,1,0.1,0.15,0.2,57,0.333333333333333,1,0
"HU","HUN","Hungary",2016,0.19,0,2.5,0.816200383417959,0.278958448750364,0.737888702767901,0.5,0,1,0.285,0,3,0,0.012,0.335,0,1,0,0.19,0.15,0.15,27,44822.94935,0.558114738,0.5,0.290242310517407,0,1,1,1,0,0,1,1,0,0,0,0,77,0.666666666666667,0.5,0
"IE","IRL","Ireland",2016,0.125,1,100,0.787075165170195,0.479318672008477,0.646263719038607,0.5,0,1,0.26,0,1,0,0.008,0.52,1.601654,1.494996374,0,0,0.33,0.51,23,88339.22261,0.481503745,0.5,0.523497254729482,0,1,1,0,0,1,0,1,1,0.2,0.2,0.2,70,0,0,0
"IL","ISR","Israel",2016,0.25,0,100,0.869865253929667,0.479318672008477,0.787075165170195,0.5,0,0,-0.01,0,0,0,2.105,0.5,5.80213,1.712241706,0,0,0.27,0.32,17,25517.01031,0.638987241,0.5,1.19844900264017,0,0,1,0,0,0,1,1,0,0.3,0.25,0.25,53,0.333333333333333,0,0
"IS","ISL","Iceland",2016,0.2,0,10,0.86,0.602353618717047,0.812269350072009,0.5,0,0,0.24,0,1,0,7.859,0.46249998,1.363465,1.291192315,0,9.484,0.2,0.2,24,7032.348805,0.440184342,0,0.789559528693446,0,1,0,1,0,0,1,1,0,0.18,0.1,0.2,39,0.666666666666667,0,0
"IT","ITA","Italy",2016,0.3129275,0,80,0.760252585046526,0.462657542127945,0.965116279069767,1,1,1,0.04,0,1,0,5.393,0.488131,9.819967,1.21179401,0,0,0.26,0.26,22,40000,0.365494882,0,0.64040281676422,0.5,1,1,0,1,1,0.95,0.95,1,0.26,0.26,0.225,96,0.666666666666667,1,0
"JP","JPN","Japan",2016,0.2997,0.5,5.4,0.859028659709284,0.278958448750364,0.787075165170195,0.5,0,0,0.06,0,1,1,0.227,0.56121221,8.739852,1.071731995,1,0,0.204,0.2032,8,94939.71328,0.99860454,0.5,0.800895970382202,0,1,1,0,1,0,0.95,0,0,0.2042,0.2042,0.2042,62,0.666666666666667,0.5,0
"KR","KOR","Korea",2016,0.242,0.5,8,0.921720532319392,0.547953910556565,0.737888702767901,1,0,1,0.135,0,4,0,0,0.43239866,4.456371,1.324284924,1,0,0,0.35398,10,26928.47125,0.659115576,0,0.321530434101263,0,1,1,0,1,1,0,0,1,0.22,0.22,0.22,85,0.5,0.5,0
"LT","LTU","Lithuania",2016,0.15,0,70,0.905263157894737,0.826923076923077,0.966194331983806,1,0,0,0.28,0,2,0,0,0.24,0.231005,1.078088745,0,0,0.15,0.15,21,100671,0.506830121,0.5,0.202475128876953,0,1,0,0,0,0,1,1,1,0.15,0.1,0.1,53,0.333333333333333,0.5,0
"LU","LUX","Luxembourg",2016,0.2922,0,100,0.873417350634541,0.479318672008477,0.869865253929667,1,0,1,-0.01,0,2,1,0.064,0.455,2.932785,1.36672204,1,0,0,0.2,17,27777.77778,1.154345532,0.5,0.0490990183781264,0,1,1,1,0,0,1,1,0,0.15,0,0,74,0,0.5,0
"LV","LVA","Latvia",2016,0.15,0,100,0.905263157894737,0.614285714285714,0.869865253929667,0.5,0,0,0.28,0,0,0,0,0.23,0.104819,1.0418823,0,0,0.15,0.1,21,98619.32939,0.503543228,0.5,0.408427572615081,0,0,1,0,0,0,1,1,1,0,0,0,58,0,0.5,0
"MX","MEX","Mexico",2016,0.3,0,10,0.737888702767901,0.547953910556565,0.737888702767901,1,0,0,-0.01,0,0,0,0.991,0.35,27.92276,1.231140676,0,15.803,0.1,0.17142857,16,0,0.291399708,0.5,0.106231450138275,0,0,1,0,0,0,0,0,0,0.1,0.4,0.4,55,0.666666666666667,0.5,0
"NL","NLD","Netherlands",2016,0.25,1,9,0.813463195231154,0.338474732816403,0.869865253929667,1,0,1,0.195,0,1,0,0.013,0.526512,1.221825,1.320132585,0,0,0.3,0.25,21,1620.481928,0.468596682,0.5,0.492242318009189,0,1,1,1,0,0,1,1,0,0.15,0,0,96,0,0,0
"NO","NOR","Norway",2016,0.25,0,100,0.809090909090909,0.373913043478261,0.737888702767901,0,0,0,0.2325,0,0,0,0,0.469,1.59951,1.299880743,0,0,0.288,0.2875,25,5102.040816,0.56323747,0.5,0.153294056848831,1,0,1,0,0,0,0.97,0.97,1,0.25,0,0,87,0.5,1,0
"NZ","NZL","New Zealand",2016,0.28,0,100,0.731914893617021,0,0.547953910556565,0.5,0,0,-0.02,0,0,0,3.71,0.33,1.240343,1.476227727,0,0,0,0.06944444,15,40816.32653,0.961349668,0.5,1.25882177956604,0,0,0,0,0,0,1,1,0,0.3,0.15,0.15,39,0.333333333333333,0.5,0
"PL","POL","Poland",2016,0.19,0,2.5,0.737888702767901,0.338474732816403,0.869865253929667,1,0,0,-0.005,0,0,0,0,0.38751185,2.181915,1.042680666,0,0,0.19,0.19,23,83333.33333,0.439246291,0.5,0.886232396140753,0,1,1,1,1,1,1,0,1,0.19,0.2,0.2,84,0.5,1,0
"PT","PRT","Portugal",2016,0.295,0,8.4,0.888411247396436,0.547953910556565,0.547953910556565,0.5,0,0,0.35,0,3,0,0.523,0.61285,16.172343,1.334147991,0,0,0.28,0.28,23,16949.15254,0.485027166,0.5,0.372596845199998,0,1,1,1,0,0,1,1,1,0.25,0.25,0.25,64,0.666666666666667,1,0
"SE","SWE","Sweden",2016,0.22,0,100,0.86,0.479318672008477,0.86,0,0,0,0.05,0,0,0,0,0.601,1.519275,1.202706503,0,0.025,0.3,0.3,25,0,0.552864976,0.5,0.38295105378459,0,0,1,1,0,0,1,1,0,0.3,0,0,81,0.666666666666667,0.5,0
"SI","SVN","Slovenia",2016,0.17,0,50,0.869865253929667,0.391406012913837,0.737888702767901,0.5,0,0,0.17,0,1,0,0.015,0.6105,5.265523,1.214735522,0,0,0,0.25,22,83333.33333,0.582573707,0,0.22461848053301,0,1,1,1,0,0,0.95,0.475,1,0.15,0.15,0.15,57,0,0.5,0
"SK","SVK","Slovak Republic",2016,0.22,0,4,0.873879108036537,0.547953910556565,0.869865253929667,0.5,0,0,0.095,0,3,0,0.72,0.3505,3.682261,1.124919584,0,0,0,0,20,99580,0.492267081,0.5,0.218778848455961,0,0,0,1,0,0,1,0,1,0,0.19,0.19,66,0,1,0
"TR","TUR","Turkey",2016,0.2,0,5,0.864149148541634,0.431068736527055,0.69441435606903,0.5,1,1,0.055,0,0,0,0,0.358,3.862626,1.150999829,0,0,0,0.175,18,0,0.399439995,0.5,0.113874275237482,0,1,1,0,1,1,1,1,0,0.15,0.1,0.2,81,0.666666666666667,0.5,0
"US","USA","United States",2016,0.38923934,2,20,0.93846273303009,0.34958311169213,0.632751338890881,1,0,0,0.055,0,1,0,0,0.486,8.20792,1.254349108,0,0,0.2852,0.2851581,7.3,0,0.356901279,0.5,1.56877525255653,0,1,1,1,0,0,0,0,0,0.3,0.3,0.3,66,0.333333333333333,0.5,0
"AT","AUT","Austria",2017,0.25,0,75,0.813463195231154,0.338474732816403,0.737888702767901,1,0,0,0.15,0,2,0,0.872,0.55,24.310926,1.113475114,0,0,0.275,0.275,20,36585.36585,0.588951731,0,0.0911920736227969,0,0,1,1,0,0,1,1,0,0.275,0,0.2,86,0,0.5,0
"AU","AUS","Australia",2017,0.3,0,100,0.851484971473245,0.479318672008477,0.547953910556565,0.5,0,0,0.1525,0,3,0,0,0.49,2.194088,1.446052083,0,0,0.245,0.24285714,10,50335.57047,0.486600139,1,0.716954050016526,0,0,1,1,0,0,1,1,0,0.3,0.1,0.3,44,0.333333333333333,0.5,0
"BE","BEL","Belgium",2017,0.3399,0,100,0.875897349190039,0.622404878792567,1.00486525392967,1,1,1,0.155,0,3,1,0.028,0.60215738,1.046325,1.24232299,0,0,0,0.3,21,30487.80488,0.461474649,0.5,0.560781130098382,0,1,1,1,0,1,0.95,0.987878788,0,0.3,0.3,0.3,93,0,0.5,0
"CA","CAN","Canada",2017,0.2665,3,20,0.965116279069767,0.614285714285714,0.43,0.5,0,0,0.2125,0,1,0,1.017,0.535296,3.374233,1.239014108,0,0,0.2675,0.39343524,12.4,24000,0.552792373,0.5,1.47134547936459,0,0,1,1,1,0,1,0.5,1,0.25,0.25,0.25,95,0.333333333333333,0.5,0
"CH","CHE","Switzerland",2017,0.21148581,0,7,0.86,0.554838709677419,0.905263157894737,1,0,0,-0.01,0,0,0,4.929,0.41692468,3.371824,1.378705276,0,0,0,0.21135,8,78125,0.680851186,0.5,0.0658775517689275,1,1,1,1,1,1,1,1,0,0.35,0.35,0,92,0,0.5,0
"CL","CHL","Chile",2017,0.255,0,100,0.632611659769417,0.338474732816403,0,0.5,0,0,0.295,0,1,0,5.537,0.35,9.754696,1.089717249,0,0,0.35,0.24731544,19,0,0.657371548,0.5,0.388400533999274,0,1,0,1,0,0,0,0,1,0.35,0.35,0.15,26,0.666666666666667,0.5,0
"CO","COL","Colombia",2017,0.4,0,12,0.737888702767901,0.305956530933891,0.869865253929667,0.5,0,0,0.395,0,3,1,1.27,0.33,11.492163,0,0,8.482,0.1,0.1,19,0,0.414249785,0.5,0.468504992095575,1,1,1,0,0,1,0,0,0,0.1,0.33,0.33,9,0.333333333333333,0.5,0
"CR","CRI","Costa Rica",2017,0.3,0,3,0.822456690745778,0.278958448750364,0.737888702767901,0.5,0,0,-0.02,0,3,0,2.905,0.23607123,2.026157,1.068223518,0,28.692,0,0.15,13,0,0.43963594,0.5,0.182757267445319,0,0,1,1,0,1,1,1,0,0.15,0.15,0.25,2,0,0,0
"CZ","CZE","Czech Republic",2017,0.19,0,5,0.873879108036537,0.543222830616488,0.841318847888109,0.5,0,0,0.18,0,0,0,0,0.15,3e-06,1.133152998,0,0,0,0.15,21,75872.53414,0.582832951,0.5,0.0921559795228965,0,1,1,0,0,0,1,1,1,0.15,0.15,0.15,88,0,0.5,0
"DE","DEU","Germany",2017,0.29889263,1,60,0.737888702767901,0.391406012913837,0.869865253929667,1,0,0,-0.02,0,0,1,0,0.47475,5.504366,1.095344626,1,0,0.26375,0.26375,19,22151.89873,0.561391924,0.5,0.199950766473801,0,1,1,0,0,0,0.95,0.95,0,0.26375,0,0.15825,94,0.333333333333333,1,0
"DK","DNK","Denmark",2017,0.22,0,60,0.826923076923077,0.479318672008477,0.81340644290143,0,0,0,-0.01,0,0,0,2.468,0.55794,1.249225,1.236703793,0,0,0.42,0.42,25,6666.666667,0.56728875,0.5,0.725590794155527,0,1,1,0,0,0,1,1,1,0.27,0.22,0.22,73,0.666666666666667,0.5,0
"EE","EST","Estonia",2017,0.2,100,100,1,1,1,1,1,0,0,0,0,0,0,0.2,0.147724,1.057521914,0,0,0.2,0,20,28571.42857,0.733384868,1,0.139462590345645,0,0,0,0,0,0,1,1,1,0,0,0.1,56,0,0,0
"ES","ESP","Spain",2017,0.25,0,25,0.778563038959402,0.391406012913837,0.737888702767901,0.5,0,1,0.295,0,1,0,0,0.435,2.449093,1.106990569,0,0,0.23,0.23,21,0,0.427790967,0.5,0.549121374924143,1,1,1,0,1,0,1,1,1,0.19,0.19,0.19,92,0.333333333333333,1,0
"FI","FIN","Finland",2017,0.2,0,10,0.826923076923077,0.518965517241379,0.737888702767901,0,0,0,-0.005,0,0,0,0,0.58349397,1.803856,1.286140704,0,0,0.34,0.289,24,10752.68817,0.535208566,0.5,0.325023586083372,0,1,1,0,0,1,1,1,1,0.2,0,0.2,75,0.5,1,0
