"ISO_2","ISO_3","country","year","corporate_rate","loss_carryback","loss_carryforward","machines_cost_recovery","buildings_cost_recovery","intangibles_cost_recovery","inventory","allowance_corporate_equity","patent_box","r_and_d_credit","digital_services_tax","corporate_alt_minimum","corporate_surtax","corporate_other_rev","top_income_rate","threshold_top_income_rate","tax_wedge","personal_surtax","personal_other_rev","capital_gains_rate","dividends_rate","vat_rate","vat_threshold","vat_base","property_tax","property_tax_collections","net_wealth","estate_or_inheritance_tax","transfer_tax","asset_tax","capital_duties","financial_transaction_tax","dividends_exemption","capital_gains_exemption","country_limitations","dividends_withholding_tax","interest_withholding_tax","royalties_withholding_tax","tax_treaties","cfc_rules","thin_capitalization_rules","minimum_tax"
"DK","DNK","Denmark",2020,0.22,0,60,0.826923076923077,0.479318672008477,0.81340644290143,0,0,0,-0.005,0,0,0,0.634269,0.558952,1.31176,1.23674737383362,0,0,0.42,0.42,25,7497.8840971078,0.613024154722279,0.5,0.109890079359761,0,1,1,0,0,0,1,1,1,0.27,0.22,0.22,75,0.666666666666667,1,0
"EE","EST","Estonia",2020,0.2,100,100,1,1,1,1,1,0,0,0,1,0,0,0.2,0.35402,1.18316230796552,0,0,0.2,0,20,73454.4720000735,0.722370692484686,1,0.142845030337811,0,0,0,0,0,0,1,1,1,0,0,0.1,58,0.333333333333333,1,0
"ES","ESP","Spain",2020,0.25,0,25,0.778563038959402,0.391406012913837,0.737888702767901,0.5,0,1,0.295,0,1,0,0,0.435,2.501202,1.23115570141234,0,0,0.23,0.23,21,0,0.444542509829821,0.5,0.653997886714628,1,1,1,0,1,0,1,1,1,0.19,0.19,0.24,93,0.333333333333333,1,0
"FI","FIN","Finland",2020,0.2,0,10,0.934782608695652,0.518965517241379,0.737888702767901,0,0,0,-0.005,0,0,0,0,0.5927723,1.822825,1.31866316191105,0,0,0.34,0.289,24,11801.3177351383,0.581964230066009,0.5,0.401323466159442,0,1,1,0,0,1,1,1,1,0.2,0,0.2,76,0.5,1,0
"FR","FRA","France",2020,0.32023,1,50,0.880275603755891,0.547953910556565,0.869865253929667,0.5,0,1,0.405,1,2,1,0.583317,0.55572,15.601425,1.30891710377515,0,0,0.34,0.34,20,117259.409794304,0.498396453028076,0.5,1.36547535243204,0.5,1,1,1,0,1,0.95,0.88,1,0.28,0,0.28,122,0.666666666666667,1,0
"GB","GBR","United Kingdom",2020,0.19,1,50,0.758823529411765,0.391406012913837,0.826923076923077,0,0,1,0.19,1,1,0,0,0.47,3.752071,1.3759956357544,0,0,0.2,0.381,20,124934.593065983,0.455633252218749,0.5,2.40042835042319,0,1,1,1,0,1,1,1,0,0,0.2,0.2,130,0.5,1,0
"GR","GRC","Greece",2020,0.24,0,5,0.737888702767901,0.479318672008477,0.737888702767901,0.5,0,1,0.07,0,0,0,0.509369,0.54,12.430177,1.24392717121946,0,0,0.15,0.05,24,17950.098725543,0.437795388607015,0.5,1.34005679391107,0,1,1,1,1,1,1,1,1,0.05,0.15,0.2,57,0.333333333333333,1,0
"HU","HUN","Hungary",2020,0.09,0,2.5,0.816200383417959,0.278958448750364,0.737888702767901,0.5,0,1,0.19,0,1,0,0.017085,0.335,0,1,0,0.061489,0.15,0.15,27,85145.3662713831,0.591834598211341,0.5,0.0010264910283858,0,1,1,1,0,0,1,1,0,0,0,0,81,0.333333333333333,1,0
"IE","IRL","Ireland",2020,0.125,1,100,0.787075165170195,0.479318672008477,0.646263719038607,0.5,0,1,0.26,0,1,0,0,0.52,1.298036,1.47356598674844,0,0,0.33,0.51,23,94185.9632775208,0.486680728865646,0.5,0.412138059614078,0,1,1,0,0,1,0,1,1,0.25,0.2,0.2,73,0.333333333333333,0,0
"IL","ISR","Israel",2020,0.23,0,100,0.901030024355631,0.478865241362287,0.835370889649727,0.5,0,1,-0.01,0,0,0,0.52912,0.5,3.94336,1.6997794883461,0,0,0.28,0.33,17,27256.8377392103,0.640062873874186,0.5,0.325745115456442,0,0,1,0,0,0,1,1,0,0.3,0.23,0.23,58,0.333333333333333,0,0
"IS","ISL","Iceland",2020,0.2,0,10,0.86,0.602353618717047,0.812269350072009,0.5,0,0,0.24,0,1,0,1.453122,0.4624,1.242477,1.27301407930591,0,3.399893,0.22,0.22,24,14635.034688069,0.540012456103227,0,0.0103763798182646,0,1,0,1,0,0,1,1,0,0.2,0.12,0.2,45,0.666666666666667,1,0
"IT","ITA","Italy",2020,0.2781,0,80,0.869865253929667,0.576669379707147,0.965116279069767,1,1,1,0.07,1,1,0,1.717626,0.52765573,2.584444,1.25471394447653,0,0,0.26,0.26,22,96898.2136441629,0.383801950625067,0,0.661678790377168,0.5,1,1,0,1,1,0.95,0.95,1,0.26,0.26,0.225,100,0.666666666666667,1,0
"JP","JPN","Japan",2020,0.2974,0.5,5,0.859028659709284,0.278958448750364,0.787075165170195,0.5,0,0,0.0875,0,1,1,0.06797,0.56165275,8.324279,1.06528665494636,1,0,0.204,0.2032,10,98547.4616598144,0.717171253471664,0.5,0.00719268339943101,0,1,1,1,1,0,0.95,0,0,0.2,0.2,0.2,71,0.333333333333333,1,0
"KR","KOR","Korea",2020,0.275,0.5,9,0.921720532319392,0.547953910556565,0.737888702767901,1,0,1,0.13,0,4,0,0,0.48608539,11.736734,1.33802652558713,1,0,0,0.4028,10,34875.0428435542,0.635991063566597,0,0.00031906684686688,0,1,1,0,1,1,0,0,1,0.22,0.22,0.22,93,0.5,1,0
"LT","LTU","Lithuania",2020,0.15,0,70,0.905263157894737,0.826923076923077,0.966194331983806,1,0,1,0.28,0,2,0,0,0.3898,6.190679,1.1609625080923,0,0,0.2,0.15,21,98948.7247708238,0.536256225761865,0.5,0.245539808990856,0,1,0,0,0,0,1,1,1,0.15,0.1,0.1,55,0.333333333333333,1,0
"LU","LUX","Luxembourg",2020,0.2494,0,17,0.873417350634541,0.479318672008477,0.869865253929667,1,0,1,-0.01,0,1,1,0.047902,0.4718,3.340764,1.39828136325109,1,0,0,0.21,17,35513.171243328,0.804326848632984,0.5,0.0537218383165441,0,1,1,1,0,0,1,1,0,0.15,0,0,83,0.333333333333333,1,0
"LV","LVA","Latvia",2020,0.2,100,100,1,1,1,1,1,0,0,0,0,0,0,0.318,4.598755,1.13329516276404,0,0,0.2,0,21,80850.7111830682,0.615212479866268,0.5,0.498710716674982,0,0,1,0,0,0,1,1,1,0,0,0,62,0.333333333333333,1,0
"MX","MEX","Mexico",2020,0.3,0,10,0.795219524916135,0.630382676079967,0.795219524916135,0.5,0,0,0.055,0,0,0,0.237596,0.35,25.31648,1.17971699677425,0,2.105694,0.1,0.17142857,16,0,0.318592173687576,0.5,0.00479937995252306,0,0,1,0,0,0,0,0,1,0.1,0.35,0.35,60,0.666666666666667,1,0
"NL","NLD","Netherlands",2020,0.25,1,6,0.813463195231154,0.338474732816403,0.869865253929667,1,0,1,0.225,0,1,0,0,0.514818,1.330203,1.44839945158077,0,0,0.3,0.2625,21,25479.7518781762,0.51201668541853,0.5,0.602451890993776,0,1,1,1,0,0,1,1,0,0.15,0,0,97,0.333333333333333,1,0
"NO","NOR","Norway",2020,0.22,2,100,0.781818181818182,0.373913043478261,0.737888702767901,0,0,0,0.22,0,0,0,0,0.464,1.589437,1.24408618123641,0,0,0.3168,0.3168,25,5034.84971930209,0.539152573459311,0.5,0.0238912659060826,1,0,1,0,0,0,0.97,1,1,0.25,0,0,87,0.5,1,0
"NZ","NZL","New Zealand",2020,0.28,1,100,0.731914893617021,0.307142857142857,0.547953910556565,0.5,0,0,0.18,0,0,0,1.014105,0.33,1.07703,1.40489663896193,0,0,0,0.06944444,15,41283.7029830228,0.97024135250744,0.5,0.833600336532989,0,0,0,0,0,0,1,1,0,0.3,0.15,0.15,40,0.333333333333333,0.5,0
"PL","POL","Poland",2020,0.19,0,2.5,0.737888702767901,0.338474732816403,0.869865253929667,1,1,1,0.195,1,1,0,0,0.39843792,1.537408,1.03652386487163,0,0,0.19,0.19,23,114294.661924962,0.509035811164569,0.5,0.238581434351672,0,1,1,1,1,1,1,0,1,0.19,0.2,0.2,86,0.5,1,0
"PT","PRT","Portugal",2020,0.315,0,9.6,0.888411247396436,0.547953910556565,0.547953910556565,0.5,1,1,0.35,0,4,0,0.167402,0.5817,14.13854,1.28058481607771,0,0,0.28,0.28,23,17640.0754289625,0.528202373349086,0.5,0.476897717061583,0,1,1,1,0,0,1,1,1,0.25,0.25,0.25,78,0.5,1,0
"SE","SWE","Sweden",2020,0.214,0,100,0.86,0.479318672008477,0.86,0,0,0,0.05,0,0,0,0,0.5228,1.127048,1.22157744214188,0,0.010647,0.3,0.3,25,3430.19361613526,0.583776927975261,0.5,0.0378128137383774,0,0,1,1,0,0,1,1,0,0.3,0,0,81,0.666666666666667,1,0
"SI","SVN","Slovenia",2020,0.19,0,63,0.869865253929667,0.391406012913837,0.737888702767901,0.5,0,0,0.19,0,1,0,0.005442,0.6105,4.603398,1.15014744995322,0,0,0,0.275,22,88413.5774962689,0.611245075079714,0,0.294681074926866,0,1,1,1,0,0,0.95,0.475,1,0.15,0.15,0.15,0,0.333333333333333,0.5,0
"SK","SVK","Slovak Republic",2020,0.21,0,2.5,0.873879108036537,0.547953910556565,0.869865253929667,0.5,0,1,0.365,0,1,0,0.2317,0.3505,3.198286,1.1076062798088,0,0,0,0.07,20,98557.7589244358,0.517154919549045,0.5,0.261652466496332,0,0,0,1,0,0,1,1,1,0.35,0.19,0.19,70,0.833333333333333,1,0
"TR","TUR","Turkey",2020,0.22,0,5,0.864149148541634,0.431068736527055,0.69441435606903,0.5,1,1,0.055,1,0,0,0,0.408,8.771485,1.16679454771312,0,0,0,0.2,18,0,0.411597206024237,0.5,0.0206674383958878,0,1,1,0,1,1,1,1,0,0.15,0.1,0.2,86,0.666666666666667,0.5,0
"US","USA","United States",2020,0.25766571,5,100,1,0.34958311169213,0.632751338890881,1,0,1,0.0675,0,2,0,0,0.46,8.918471,1.2394444223132,0,0,0.2887,0.28872019,7.4,0,0.352080656869323,0.5,1.57988860708332,0,1,1,1,0,0,1,0,0,0.3,0.3,0.3,66,0.333333333333333,1,1
"AT","AUT","Austria",2021,0.25,0,75,0.884365027341364,0.855181259045101,0.737888702767901,1,0,0,0.17,1,2,0,0.209818,0.55,21.751674,1.10585957919665,0,0,0.275,0.275,20,46065.4814237656,0.609514138706305,0,0.103061590526418,0,0,1,1,0,0,1,1,0,0.275,0,0.2,89,0.666666666666667,1,0
"AU","AUS","Australia",2021,0.3,0,100,0.851484971473245,0.479318672008477,0.547953910556565,0.5,0,0,0.1375,0,2,0,0,0.47,1.937535,1.47514263255953,0,0,0.235,0.24285714,10,52090.1701681679,0.453161902363025,1,0.570971894437568,0,0,1,1,0,0,1,1,0,0.3,0.1,0.3,45,0.333333333333333,0.5,0
"BE","BEL","Belgium",2021,0.25,0,70,0.869865253929667,0.547953910556565,0.869865253929667,1,1,1,0.1525,0,1,0,0.01508,0.60172491,1.037233,1.28902965771201,0,0,0,0.3,21,33101.8411244033,0.461392877915208,0.5,0.649151176694303,0.5,1,1,1,0,1,1,1,0,0.3,0.3,0.3,95,0.333333333333333,1,0
"CA","CAN","Canada",2021,0.26168278,3,20,1,0.635714285714286,0.518965517241379,0.5,0,0,0.2125,0,1,0,0.436772,0.535296,2.770956,1.29576392483765,0,0,0.2675,0.39344076,12.4,25130.1953537619,0.489666261038885,0.5,1.1454013526783,0,0,1,1,1,0,1,0.5,1,0.25,0.25,0.25,96,0.333333333333333,0.5,0
"CH","CHE","Switzerland",2021,0.19698516,0,7,0.86,0.554838709677419,0.905263157894737,1,0,1,-0.01,0,0,0,1.798855,0.41694538,3.096507,1.34981383807259,0,0,0,0.22285,7.7,87121.2187213045,0.663091376784642,0.5,0.0721404850595523,1,1,1,1,1,1,1,1,0,0.35,0.35,0,94,0,0.5,0
"CL","CHL","Chile",2021,0.27,0,100,1,1,1,0.5,0,0,0.285,0,1,0,0.894064,0.39999999,19.187084,1.22998122626334,0,0,0.4,0.2390411,19,0,0.641851482076732,0.5,0.00062961343218402,0,1,0,1,0,0,0,0,1,0.1745,0.35,0.3,33,0.666666666666667,0.5,0
"CO","COL","Colombia",2021,0.31,0,12,0.737888702767901,0.305956530933891,0.869865253929667,0.5,0,0,0.44,0,2,0,0.283338,0.39000005,65.985844,0,0,1.844845,0.1,0.1,19,0,0.39123690070416,0.5,0.0001537905543428,1,1,1,0,0,1,0,0,0,0.1,0.2,0.2,10,0.666666666666667,0.5,0
"CR","CRI","Costa Rica",2021,0.3,0,3,0.822456690745778,0.278958448750364,0.737888702767901,0.5,0,0,-0.02,0,5,0,0.676215,0.32769231,5.940131,1.10664116481609,0,6.99075,0.15,0.15,13,0,0.433289071248038,0.5,0.00036702408324062,0,0,1,1,1,1,1,1,0,0.15,0.15,0.25,3,0,0,0
"CZ","CZE","Czech Republic",2021,0.19,2,5,0.972093023255814,0.543222830616488,0.841318847888109,0.5,0,0,0.18,0,0,0,0,0.275,3.810768,1.10273410805012,0,0,0,0.23,21,80365.3472980447,0.58358786794493,0.5,0.00386900974491611,0,1,0,0,0,0,1,1,1,0.15,0.15,0.15,93,0.333333333333333,1,0
"DE","DEU","Germany",2021,0.29941208,1,60,0.847117028387074,0.391406012913837,0.869865253929667,1,0,0,0.205,0,0,1,0,0.47475,5.450095,1.09453180118218,1,0,0.26375,0.26375,19,29842.5668948267,0.550207884774112,0.5,0.225182450632484,0,1,1,0,0,0,0.95,0.95,0,0.26375,0,0.15825,95,0.333333333333333,1,0
"DK","DNK","Denmark",2021,0.22,0,60,0.826923076923077,0.479318672008477,0.81340644290143,0,0,0,0.065,0,0,0,2.796739,0.558952,1.3107,1.24241400805062,0,0,0.42,0.42,25,7497.8840971078,0.601091280666546,0.5,0.107364457026897,0,1,1,0,0,0,1,1,1,0.27,0.22,0.22,75,0.666666666666667,1,0
"EE","EST","Estonia",2021,0.2,100,100,1,1,1,1,1,0,0,0,1,0,0,0.2,0.329784,1.17806622775585,0,0,0.2,0,20,73454.4720000735,0.711928700739656,1,0.130030886025761,0,0,0,0,0,0,1,1,1,0,0,0.1,61,0.333333333333333,1,0
"ES","ESP","Spain",2021,0.25,0,25,0.778563038959402,0.391406012913837,0.737888702767901,0.5,0,1,0.295,1,1,0,0,0.490386,11.066264,1.46966838786571,0,0,0.26,0.26,21,0,0.441087867327156,0.5,0.6280601990379,1,1,1,0,1,1,0.95,0.95,1,0.19,0.19,0.24,95,0.333333333333333,1,0
"FI","FIN","Finland",2021,0.2,0,10,0.934782608695652,0.518965517241379,0.737888702767901,0,0,0,0,0,0,0,0,0.59533255,1.828297,1.32699989928607,0,0,0.34,0.289,24,11801.3177351383,0.585007369165367,0.5,0.394335959813883,0,1,1,0,0,1,1,1,1,0.2,0,0.2,76,0.5,1,0
"FR","FRA","France",2021,0.284075,1,50,0.880275603755891,0.547953910556565,0.869865253929667,0.5,0,1,0.37,1,2,1,0.600402,0.55572,14.850376,1.3098530337217,0,0,0.34,0.34,20,117259.409794304,0.50756432252056,0.5,1.26662319530565,0.5,1,1,1,0,1,0.95,0.88,1,0.265,0,0.265,121,0.666666666666667,1,0
"GB","GBR","United Kingdom",2021,0.19,1,50,1.3,0.391406012913837,0.826923076923077,0,0,1,0.195,1,1,0,0,0.47,3.532088,1.40219154818711,0,0,0.2,0.381,20,124934.593065983,0.457281374806765,0.5,2.38367808051783,0,1,1,1,0,1,1,1,0,0,0.2,0.2,130,0.5,1,0
"GR","GRC","Greece",2021,0.22,0,5,0.737888702767901,0.479318672008477,0.737888702767901,0.5,0,1,0.255,0,0,0,0.307807,0.536248,2.322172,1.30283300630315,0,0,0,0.05,24,17950.098725543,0.427197581136346,0.5,1.21136647372054,0,1,1,1,1,1,1,1,1,0.05,0.15,0.2,57,0.333333333333333,1,0
"HU","HUN","Hungary",2021,0.09,0,2.5,0.816200383417959,0.278958448750364,0.737888702767901,0.5,0,1,0.18,0,1,0,0.016986,0.335,0,1,0,0.058333,0.15,0.15,27,85145.3662713831,0.586254236701,0.5,0.00092013659960752,0,1,1,1,0,0,1,1,0,0,0,0,82,0.333333333333333,1,0
"IE","IRL","Ireland",2021,0.125,1,100,0.787075165170195,0.479318672008477,0.646263719038607,0.5,0,1,0.245,0,1,0,0,0.52,1.378917,1.45610082421126,0,0,0.33,0.51,23,94185.9632775208,0.498355509497206,0.5,0.321195447618976,0,1,1,0,0,1,0,1,1,0.25,0.2,0.2,73,0.333333333333333,0,0
"IL","ISR","Israel",2021,0.23,0,100,0.901030024355631,0.478865241362287,0.835370889649727,0.5,0,1,-0.01,0,0,0,0.537055,0.5,3.806604,1.67767975452896,0,0,0.28,0.33,17,27256.8377392103,0.629625590428315,0.5,0.32977264352351,0,0,1,0,0,0,1,1,0,0.3,0.23,0.23,58,0.333333333333333,0,0
"IS","ISL","Iceland",2021,0.2,0,10,0.86,0.602353618717047,0.812269350072009,0.5,0,0,0.36,0,1,0,1.419888,0.4625,1.240187,1.28122177549046,0,3.180225,0.22,0.22,24,14635.034688069,0.499702399650227,0,0.00987798589897187,0,1,0,1,0,0,1,1,0,0.2,0.12,0.2,45,0.666666666666667,1,0
"IT","ITA","Italy",2021,0.2781,0,80,0.869865253929667,0.576669379707147,0.965116279069767,1,1,1,0.11,1,1,0,1.812627,0.52765573,2.514594,1.27040520224821,0,0,0.26,0.26,22,96898.2136441629,0.388696416402746,0,0.64714251157005,0.5,1,1,0,1,1,0.95,0.95,1,0.26,0.26,0.225,100,0.5,1,0
"JP","JPN","Japan",2021,0.2974,NA,5,0.859028659709284,0.278958448750364,0.787075165170195,0.5,0,0,0.0875,0,1,1,0.06945,0.56077165,8.575664,1.067265449367,1,0,0.2032,0.2032,10,98547.4616598144,0.734294146024682,0.5,0.00740943474421176,0,1,1,1,1,0,0.95,0,0,0.2042,0.2042,0.2042,72,0.333333333333333,1,0
"KR","KOR","Korea",2021,0.275,0.5,9,0.921720532319392,0.547953910556565,0.813463195231154,1,0,1,0.135,0,4,0,0,0.51835686,21.796074,1.32508355373349,1,0,0,0.4395,10,34875.0428435542,0.648027637739191,0,0.00033519188787426,0,1,1,0,1,1,0,0,1,0.22,0.22,0.22,94,0.5,1,0
"LT","LTU","Lithuania",2021,0.15,0,70,0.905263157894737,0.826923076923077,0.966194331983806,1,0,1,0.28,0,2,0,0,0.3898,4.372888,1.20163109244151,0,0,0.2,0.15,21,98948.7247708238,0.553828808341399,0.5,0.236679527509558,0,1,0,0,0,0,1,1,1,0.15,0.1,0.1,55,0.333333333333333,1,0
"LU","LUX","Luxembourg",2021,0.2494,0,17,0.873417350634541,0.479318672008477,0.869865253929667,1,0,1,-0.01,0,1,1,0.046558,0.4718,3.291102,1.38253316064479,1,0,0,0.21,17,35513.171243328,0.819575991218033,0.5,0.0500217680035998,0,1,1,1,0,0,1,1,0,0.15,0,0,83,0.333333333333333,1,0
"LV","LVA","Latvia",2021,0.2,100,100,1,1,1,1,1,0,0,0,0,0,0,0.314,4.111032,1.16330678527317,0,0,0.2,0,21,80850.7111830682,0.629071935010302,0.5,0.473726936344496,0,0,1,0,0,0,1,1,1,0,0,0,64,0.333333333333333,1,0
"MX","MEX","Mexico",2021,0.3,0,10,0.795219524916135,0.630382676079967,0.795219524916135,0.5,0,0,0.055,0,0,0,0.242813,0.35,25.40676,1.12203922147444,0,2.197524,0.1,0.17142857,16,0,0.311616305241046,0.5,0.00495782549555611,0,0,1,0,0,0,0,0,0,0.1,0.35,0.35,60,0.666666666666667,1,0
"NL","NLD","Netherlands",2021,0.25,1,6,0.813463195231154,0.338474732816403,0.869865253929667,1,0,1,0.225,0,1,0,0,0.518592,1.284229,1.44991053486428,0,0,0.31,0.269,21,25479.7518781762,0.54430679815448,0.5,0.568885457820662,0,1,1,1,0,0,1,1,0,0.15,0,0,93,0.333333333333333,1,0
"NO","NOR","Norway",2021,0.22,0,100,0.781818181818182,0.373913043478261,0.737888702767901,0,0,0,0.22,0,0,0,0,0.464,1.550312,1.23960357550964,0,0,0.3168,0.3168,25,5034.84971930209,0.536133802930661,0.5,0.0223613666953177,1,0,1,0,0,0,0.97,1,1,0.25,0,0,87,0.5,1,0
"NZ","NZL","New Zealand",2021,0.28,1,100,0.731914893617021,0.307142857142857,0.547953910556565,0.5,0,0,0.18,0,0,0,0.920551,0.39,2.72906,1.38912062469496,0,0,0,0.15277778,15,41283.7029830228,0.937199952921646,0.5,0.800761230799702,0,0,0,0,0,0,1,1,0,0.3,0.15,0.15,40,0.333333333333333,0.5,0
"PL","POL","Poland",2021,0.19,0,2.5,0.737888702767901,0.338474732816403,0.869865253929667,1,1,1,0.195,1,1,0,0,0.39843792,1.52857,1.14424782284841,0,0,0.19,0.19,23,114294.661924962,0.50497453156499,0.5,0.223405850370492,0,1,1,1,1,1,1,0,1,0.19,0.2,0.2,87,0.5,1,0
"PT","PRT","Portugal",2021,0.315,0,9.6,0.888411247396436,0.547953910556565,0.547953910556565,0.5,1,1,0.35,1,4,0,0.115935,0.5817,15.101345,1.2772858322999,0,0,0.28,0.28,23,17640.0754289625,0.533781459202305,0.5,0.474745528478948,0,1,1,1,0,0,1,1,1,0.25,0.25,0.25,78,0.5,1,0
"SE","SWE","Sweden",2021,0.206,0,100,0.86,0.479318672008477,0.86,0,0,0,0.105,0,0,0,0,0.5227,1.127806,1.196829678758,0,0.013189,0.3,0.3,25,3430.19361613526,0.585517764779869,0.5,0.035827737318765,0,0,1,1,0,0,1,1,0,0.3,0,0,85,0.666666666666667,1,0
"SI","SVN","Slovenia",2021,0.19,0,63,0.869865253929667,0.391406012913837,0.737888702767901,0.5,0,0,0.19,0,0,0,0.00564,0.6105,4.350842,1.11538443764543,0,0,0,0.275,22,88413.5774962689,0.600945242655943,0,0.295693686369888,0,1,1,1,0,0,0.95,0.475,1,0.15,0.15,0.15,0,0.333333333333333,0.5,0
"SK","SVK","Slovak Republic",2021,0.21,0,2.5,0.873879108036537,0.547953910556565,0.869865253929667,0.5,0,1,0.49,0,1,0,0.25978,0.3505,3.050888,1.12007683657114,0,0,0,0.07,20,98557.7589244358,0.525396894114821,0.5,0.251483445188094,0,0,0,0,0,0,1,1,1,0.35,0.19,0.19,70,0.833333333333333,1,0
"TR","TUR","Turkey",2021,0.25,0,5,0.864149148541634,0.431068736527055,0.69441435606903,0.5,1,1,0.055,1,0,0,0,0.408,8.026402,1.16793244798406,0,0,0,0.2,18,0,0.351403845909689,0.5,0.0192053574231604,0,1,1,0,1,1,1,1,0,0.15,0.1,0.2,86,0.666666666666667,0.5,0
"US","USA","United States",2021,0.25754568,0,80,1,0.34958311169213,0.632751338890881,1,0,1,0.0675,0,2,0,0,0.46,8.623598,1.41627200271428,0,0,0.2891,0.28905211,7.4,0,0.356332039882028,0.5,1.6503031126155,0,1,1,1,0,0,1,0,0,0.3,0.3,0.3,66,0.333333333333333,1,1
"AT","AUT","Austria",2022,0.25,0,75,0.884365027341364,0.855181259045101,0.737888702767901,1,0,0,0.17,1,2,0,0.215404,0.55,20.658344,1.13244605591726,0,0,0.275,0.275,20,45454.5454545455,0.584699474218021,0,0.110069292932103,0,0,1,1,0,0,1,1,0,0.275,0,0.2,89,0.666666666666667,1,0
"AU","AUS","Australia",2022,0.3,0,100,0.851484971473245,0.479318672008477,0.547953910556565,0.5,0,0,0.1475,0,2,0,0,0.47,1.880192,1.49653278376305,0,0,0.235,0.24285714,10,52083.3333333333,0.502100620150472,1,0.579368665037086,0,0,1,1,0,0,1,1,0,0.3,0.1,0.3,45,0.333333333333333,0.5,0
"BE","BEL","Belgium",2022,0.25,0,70,0.869865253929667,0.547953910556565,0.869865253929667,1,1,1,0.155,0,1,0,0.014447,0.60172143,0.990934,1.28392792796331,0,0,0,0.3,21,33783.7837837838,0.437411056713932,0.5,0.658231530438273,0.5,1,1,1,0,1,1,1,0,0.3,0.3,0.3,95,0.333333333333333,1,0
"CA","CAN","Canada",2022,0.25949263,3,20,1,0.635714285714286,0.518965517241379,0.5,0,0,0.2125,0,1,0,0.336812,0.535296,2.699502,1.22456768011817,0,0,0.2675,0.39344076,12.4,24000,0.486634359120269,0.5,1.14102239879156,0,0,1,1,1,0,1,0.5,1,0.25,0.25,0.25,96,0.333333333333333,0.5,0
"CH","CHE","Switzerland",2022,0.19653352,0,7,0.86,0.554838709677419,0.905263157894737,1,0,1,-0.01,0,0,0,0.926373,0.4164902,3.137307,1.36307628799201,0,0,0,0.22285,7.7,90909.0909090909,0.67313727566739,0.5,0.0797071625105622,1,1,1,1,1,1,1,1,0,0.35,0.35,0,106,0,0.5,0
"CL","CHL","Chile",2022,0.27,0,100,1,1,1,0.5,0,0,0.275,0,1,0,0.430023,0.40000001,19.719908,2.74307841922431,0,0,0.4,0.2390411,19,0,0.62744698417104,0.5,0.00063865696368908,0,1,0,1,0,0,0,0,1,0.1745,0.35,0.3,33,0.5,0.5,0
"CO","COL","Colombia",2022,0.35,0,12,0.737888702767901,0.305956530933891,0.869865253929667,0.5,0,0,0.435,0,2,0,0.422141,0.38999999,56.138153,0,0,1.841764,0.1,0.1,19,0,0.344536553656186,0.5,0.00014346274665482,1,1,1,0,1,1,0,0,0,0.1,0.2,0.2,12,0.666666666666667,0.5,0
"CR","CRI","Costa Rica",2022,0.3,0,3,0.822456690745778,0.278958448750364,0.737888702767901,0.5,0,0,-0.02,0,5,0,1.103194,0.32769231,5.995148,1.06052544168391,0,7.079686,0.15,0.15,13,0,0.452005904266628,0.5,0.0003790928271067,0,0,1,1,0,1,1,1,0,0.15,0.15,0.25,3,0,1,0
"CZ","CZE","Czech Republic",2022,0.19,2,5,0.972093023255814,0.543222830616488,0.841318847888109,0.5,0,0,0.18,0,0,0,0,0.275,3.89416,1.12040161905191,0,0,0,0.23,21,77519.3798449612,0.56328349897386,0.5,0.00402038682267476,0,1,0,0,0,0,1,1,1,0.15,0.15,0.15,94,0.333333333333333,1,0
"DE","DEU","Germany",2022,0.29927068,2,60,0.847117028387074,0.391406012913837,0.869865253929667,1,0,0,0.205,0,0,1,0,0.47475,5.075538,1.11104187300377,1,0,0.26375,0.26375,19,29542.9305781417,0.508638757593866,0.5,0.236016133802155,0,1,1,0,0,0,0.95,0.95,0,0.26375,0,0.15825,95,0.333333333333333,1,0
"DK","DNK","Denmark",2022,0.22,0,60,0.826923076923077,0.479318672008477,0.81340644290143,0,0,0,0.065,0,0,0,2.12605,0.559044,1.279386,1.23963021519599,0,0,0.42,0.42,25,7587.25341426404,0.632909557927738,0.5,0.112331847575162,0,1,1,0,0,0,1,1,1,0.27,0.22,0.22,76,0.666666666666667,1,0
"EE","EST","Estonia",2022,0.2,100,100,1,1,1,1,1,0,0,0,1,0,0,0.2,0.301495,1.16387741726361,0,0,0.2,0,20,72727.2727272727,0.698508212693634,1,0.126445075449446,0,0,0,0,0,0,1,1,1,0,0,0.1,62,0.333333333333333,1,0
"ES","ESP","Spain",2022,0.25,0,25,0.778563038959402,0.391406012913837,0.737888702767901,0.5,0,1,0.295,1,2,0,0,0.48573128,10.603051,1.22871613303642,0,0,0.26,0.26,21,0,0.416222285517333,0.5,0.640610834147312,1,1,1,0,1,1,0.95,0.95,1,0.19,0.19,0.24,95,0.333333333333333,1,0
"FI","FIN","Finland",2022,0.2,0,10,0.934782608695652,0.518965517241379,0.737888702767901,0,0,0,0,0,0,0,0,0.59413343,1.825101,1.31221048880463,0,0,0.34,0.289,24,18072.2891566265,0.593500381911629,0.5,0.42096054568091,0,1,1,0,0,1,1,1,1,0.2,0,0.2,76,0.666666666666667,1,0
