"ISO_2","ISO_3","Country","Year","Final Rank","Final Score","Corporate Rank","Corporate Score","Income Rank","Income Score","Consumption Rank","Consumption Score","Property Rank","Property Score","Cross-Border Rank","Cross-Border Score"
"MX","MEX","Mexico",2016,31,53.1036194162048,32,52.2103149669364,16,68.2770492773482,25,53.8970044237798,9,72.5608778392455,36,38.2400373325692
"MX","MEX","Mexico",2017,30,53.6075604486194,29,55.6904277680631,16,68.0495074879308,26,49.4178810640379,9,72.3985538348406,35,37.8252246395884
"MX","MEX","Mexico",2018,30,51.1832899950575,30,53.9684846101265,16,69.6808704494349,27,50.5135724223695,8,70.5337024563119,36,39.1074537129222
"MX","MEX","Mexico",2019,32,53.2421289652233,31,51.1070145238879,17,68.0234675152654,29,49.4217128473427,8,69.8681743598525,35,45.436839360174
"MX","MEX","Mexico",2020,33,52.5402794850457,32,49.1392406093823,16,69.1222093070447,26,61.2901840148003,9,70.1302351122529,36,37.5265555817139
"MX","MEX","Mexico",2021,33,52.4727079295043,31,47.475059972541,16,66.4874689224747,27,61.147919230686,9,70.041172150642,36,37.459460102407
"NL","NLD","Netherlands",2014,7,75.0441196991277,18,61.9755286113487,23,62.5557834354313,11,69.3616077653545,19,64.6048255968336,1,100
"NL","NLD","Netherlands",2015,8,73.1602182979135,23,55.4756790376116,25,59.9044248798238,11,69.3760720290286,19,64.1094148500078,1,100
"NL","NLD","Netherlands",2016,7,73.253227838784,22,58.8618938893654,22,62.9001127419064,12,69.8211826023831,20,63.3800114718505,1,100
"NL","NLD","Netherlands",2017,8,72.1955349613642,24,58.1226453161056,23,61.7662216117692,12,68.5326649575144,20,63.3131746775465,1,100
"NL","NLD","Netherlands",2018,8,71.2910562053476,22,59.14359478106,22,62.2191015075117,11,70.0014490232623,21,60.7228767068216,1,100
"NL","NLD","Netherlands",2019,10,70.2714956167663,24,57.1014534963038,22,62.2517588147241,10,69.624750497244,21,59.7880693374409,2,98.6728819542091
"NL","NLD","Netherlands",2020,12,68.9500152382191,24,54.6464660837659,23,61.0587654634886,15,72.5961002021351,21,59.9083746465211,3,98.5784541013566
"NL","NLD","Netherlands",2021,12,69.1815386769571,24,53.2682000351771,22,57.0772619947723,14,73.335619071443,21,60.0782673162212,3,98.5725862779389
"NZ","NZL","New Zealand",2014,2,80.2253810635845,25,59.9880033869269,5,87.7675627468337,6,81.9084106425559,2,88.2006307150962,27,58.3412678714016
"NZ","NZL","New Zealand",2015,2,79.7097846907674,22,55.6553591825054,5,87.494627807673,6,81.8569276080222,2,87.9251821477488,25,58.5425815942192
"NZ","NZL","New Zealand",2016,4,78.8298887292331,23,58.5326232485939,5,86.5008233203543,6,82.2637827752032,2,87.8461882453276,25,61.9245471356067
"NZ","NZL","New Zealand",2017,2,78.6839328342395,21,59.04993817091,5,86.6405917847481,6,83.7450060459515,2,88.0670335425074,24,61.9811653448884
"NZ","NZL","New Zealand",2018,3,77.9102399899742,21,59.6116315305915,6,86.7696907647205,6,83.9570307878716,2,87.5999257109323,25,61.5103212055932
"NZ","NZL","New Zealand",2019,2,83.5729235091445,23,57.5588260295553,6,87.2958706634707,6,88.6555687060373,2,87.5465880866522,23,73.0529013371021
"NZ","NZL","New Zealand",2020,3,83.1743202765506,27,52.4268491071482,5,87.7772026626217,6,91.8405535086163,2,87.4767147406587,22,73.5825156368779
"NZ","NZL","New Zealand",2021,3,81.407367572198,27,49.7793901208309,6,83.0717430229097,6,90.4626810076506,2,87.424407184552,22,73.6587356281299
"NO","NOR","Norway",2014,13,68.3475935691851,21,61.2301054487912,13,75.1796189522496,20,60.1542051662347,14,68.3439864653822,15,69.0460026314463
"NO","NOR","Norway",2015,13,68.0772772848227,20,56.9124303905496,12,74.7043912622502,18,61.2711564161554,13,68.284585912825,14,69.1024516515179
"NO","NOR","Norway",2016,14,67.731006991485,16,62.9481496173846,11,73.0252736982849,19,61.4490950699871,14,68.5704739024852,14,71.2721962722042
"NO","NOR","Norway",2017,12,67.1786522537363,14,65.0617471466713,14,71.1733787423383,19,59.3870407509728,13,68.1629776549515,14,70.7595503466469
"NO","NOR","Norway",2018,12,66.3295451748932,14,67.7851303119301,12,72.3821782394285,19,60.5674195704547,15,64.8834954181158,14,70.8845351648309
"NO","NOR","Norway",2019,11,69.7536678136642,12,68.4170622793286,15,70.708950136146,19,60.086738915126,15,63.965454488457,11,82.4151334211394
"NO","NOR","Norway",2020,11,69.9354540871065,14,66.0345558855714,15,71.0161879443207,18,68.1545769499504,15,64.0000984220611,11,82.4415263131715
"NO","NOR","Norway",2021,10,70.6185798988812,11,66.6306167928582,13,69.8627648616381,18,67.6561207912002,15,64.0768369128621,11,82.4232648154881
"PL","POL","Poland",2014,30,56.3596049805567,11,68.3308897056094,14,73.4940635185833,37,29.1927170310061,29,53.4293512194668,16,67.7823869135231
"PL","POL","Poland",2015,34,52.0491171537821,12,64.3346447700439,14,73.1369077942099,37,29.1007758139673,30,53.0266268827786,30,54.04198618017
"PL","POL","Poland",2016,33,49.7461440810004,12,67.1728093449277,12,72.8651149678847,37,29.3189841500234,32,48.0691637699842,30,57.7204143136373
"PL","POL","Poland",2017,32,52.0174460479896,7,70.744308066729,11,72.2051421030237,37,30.2149507277721,32,48.0444746612312,28,56.9991381296443
"PL","POL","Poland",2018,32,49.0588788415753,7,72.9157711193137,14,72.0776962347176,37,29.3313918717331,31,44.7458292821413,29,56.4986606856371
"PL","POL","Poland",2019,33,51.3491193871403,13,67.910691340744,12,72.5872162517372,37,29.8900474699474,31,43.3449867432519,27,66.0692612278686
"PL","POL","Poland",2020,36,45.325118003358,15,65.2876171393654,12,72.7875865360876,37,25.5245126524508,31,43.7153651321227,29,65.72202415037
"PL","POL","Poland",2021,36,45.7011687676873,15,65.2039896211197,12,70.4324219576947,37,25.4560130748783,31,43.7766649197984,29,65.6839532642556
"PT","PRT","Portugal",2014,36,44.3743452755312,32,50.1476253057441,35,43.0253159017663,32,44.5077239595651,18,65.2787358597395,34,40.3334299466803
"PT","PRT","Portugal",2015,36,46.5427122580713,31,48.7621434653635,34,44.1312696031642,32,44.0666258885876,18,64.7036485376516,33,46.6237966456661
"PT","PRT","Portugal",2016,35,46.1004901733231,31,52.3558898999664,34,45.2234920571114,33,44.6958950777832,19,64.6891804182887,33,51.2311244988417
"PT","PRT","Portugal",2017,36,46.8143244674344,31,53.1794043173928,34,44.2636512413315,33,41.2231430960443,19,64.251243039708,33,51.8401588503325
"PT","PRT","Portugal",2018,34,44.5939699310335,34,48.7532303084504,33,49.1955281034291,33,44.4236101846475,19,61.8561964323703,32,53.7926274241788
"PT","PRT","Portugal",2019,34,47.2849382305898,34,45.1459753876906,32,50.3301064516581,33,44.3622509082996,19,61.0026143854673,31,61.923998980856
"PT","PRT","Portugal",2020,34,49.0337412204476,34,42.8790212602091,30,50.2076053095418,33,56.0172191611855,20,61.1357004926607,28,66.0406835587414
"PT","PRT","Portugal",2021,34,49.0347195315302,35,41.2036787816337,31,46.0074685183444,33,55.6975267881107,20,61.0486942741225,28,66.0164032299948
"SK","SVK","Slovak Republic",2014,11,71.9067877108977,14,66.5089349680293,4,88.7629908782416,34,36.5792963418171,4,83.6794014823692,13,73.8149998076347
"SK","SVK","Slovak Republic",2015,12,68.3955755425978,13,62.5234117138179,4,88.7789461328461,34,37.8320914141763,4,83.584994630604,24,60.8921422508232
"SK","SVK","Slovak Republic",2016,12,69.3071910203987,15,62.9897911799449,3,98.1020960897436,35,37.6224142242372,4,83.5397849630483,24,64.0155442022373
"SK","SVK","Slovak Republic",2017,11,68.5975613746898,11,68.047688455407,3,94.7824379189483,35,41.0116534322998,3,83.5704910557451,30,55.4872330063923
"SK","SVK","Slovak Republic",2018,10,68.8336313067172,13,68.6670152818776,3,94.5495806703541,35,41.993648791656,3,82.3411537402051,24,61.6324289340495
"SK","SVK","Slovak Republic",2019,14,67.8905079563338,16,64.8543543263889,3,95.2853586364497,34,41.8899261330319,3,81.9121068108316,34,55.9397982075311
"SK","SVK","Slovak Republic",2020,14,67.9498280887346,17,61.0422440175709,3,95.6517899491464,34,54.0765916243225,3,81.8366735505795,34,55.2589867702393
"SK","SVK","Slovak Republic",2021,11,69.2713809712661,20,58.6547946897252,3,95.8770131195682,34,54.4509402497032,3,87.1223563107004,34,55.2252413312793
"SI","SVN","Slovenia",2014,22,64.5056459427848,6,74.617385922991,16,72.9211455467123,28,49.6155326083833,23,60.2371547840016,22,63.5052971575077
"SI","SVN","Slovenia",2015,23,63.0627267070924,6,70.8699333926782,15,73.0197675143476,29,50.1896111053058,29,55.1954823205742,18,64.5307438467302
"SI","SVN","Slovenia",2016,23,62.1110947025591,5,73.4067602375327,13,72.3861573975759,31,49.5143487651428,28,55.5788546892223,20,67.3976667664666
"SI","SVN","Slovenia",2017,24,60.3104555846923,13,67.5663663089203,12,71.851121703786,29,46.9794734809091,28,55.3976624380071,20,67.2522502582626
"SI","SVN","Slovenia",2018,25,58.9652653211552,12,70.0454892205718,11,72.5437273110842,30,48.3519180467486,25,52.1453207118009,18,67.1703594061049
"SI","SVN","Slovenia",2019,25,60.8468145607181,11,68.9910765958748,14,71.1023810279181,30,47.9810606580555,25,51.0400859552898,22,74.3729884678833
"SI","SVN","Slovenia",2020,24,61.5220439509504,12,67.6271285236791,14,71.7777428898861,31,58.0949778564298,26,51.3116695167312,20,74.673803254563
"SI","SVN","Slovenia",2021,26,61.2822307255118,12,66.403434398666,14,69.6964570854339,32,57.1245519506425,25,51.0584891694966,20,74.7439453972433
"ES","ESP","Spain",2014,34,51.4116090453302,34,40.9848133656111,30,55.134820498443,15,64.0741568801221,31,48.4473518598755,25,60.8228746374783
"ES","ESP","Spain",2015,31,53.807665949895,33,40.4675736524892,27,59.2252693081014,15,63.8813313634991,33,48.0842263203402,20,63.7382492041911
"ES","ESP","Spain",2016,28,57.8706773098973,30,52.4667840281134,17,67.4779865302358,16,65.0085363185903,33,47.8827937189664,17,68.5289626536184
"ES","ESP","Spain",2017,25,59.4355936763399,28,56.2541319093838,18,66.6766239763187,14,66.2422395239546,33,47.7627229436902,18,68.0192759056564
"ES","ESP","Spain",2018,26,56.9860783244118,25,57.8091977952268,18,66.8238430629028,15,66.9076533578223,33,43.1835284333262,19,66.9151783217649
"ES","ESP","Spain",2019,26,60.0450522651851,27,55.0089500111114,18,67.0368880196407,14,66.5307812302862,33,41.8195938243759,18,78.8075194986039
"ES","ESP","Spain",2020,26,60.3104587185244,26,52.6858136401903,18,66.9964704143483,13,73.5824378160407,33,41.9344884211973,17,79.0340387128194
"ES","ESP","Spain",2021,30,57.0774105784958,32,46.8108218619205,19,61.2570344104146,10,74.3129162788802,36,36.435538964797,17,78.1990654362572
"SE","SWE","Sweden",2014,9,73.5108052216776,7,73.710933185402,21,65.0933677013081,16,64.0297587464821,7,75.3008850583261,11,74.5518781494357
"SE","SWE","Sweden",2015,9,72.4474385815097,8,69.1346749769066,21,64.0020200425988,16,63.849152597361,7,74.9855348042817,11,74.586704513364
"SE","SWE","Sweden",2016,9,72.1895515190815,9,71.4092004824273,21,64.1270838073375,17,64.3719650798004,7,75.4173622655562,11,76.950606474837
"SE","SWE","Sweden",2017,9,71.1832412863542,8,70.7086496022463,21,63.1735257380133,16,63.0642288659174,7,75.2418956682504,10,76.3895104306316
"SE","SWE","Sweden",2018,9,70.4430836275396,9,72.388631137776,20,64.3068364539013,16,64.0210443881247,7,73.5569879754197,11,76.2472920038787
"SE","SWE","Sweden",2019,7,72.3348216585045,8,72.2846168117925,20,64.2051583354166,16,63.5703456319875,7,73.2827860908901,14,81.0015324368752
"SE","SWE","Sweden",2020,8,72.0301381789048,9,70.776158981182,20,63.6874453722304,16,69.7243460445879,8,73.7471902444921,14,80.6640969179632
"SE","SWE","Sweden",2021,8,72.9169799748148,9,70.954522543947,18,63.0007538409737,16,69.4496562652398,8,73.6641142477405,14,80.6447876319192
"CH","CHE","Switzerland",2014,4,77.7242962554946,8,73.647490305116,15,73.4912812550481,2,99.6274524972891,34,42.4988801494207,6,78.1767503582624
"CH","CHE","Switzerland",2015,4,77.5479554618335,7,70.1507225824904,13,73.3378315017541,1,100,35,42.6566867054908,7,78.7548331918789
"CH","CHE","Switzerland",2016,5,76.6192134106802,7,72.6517355258362,14,72.3396356116721,2,99.227853236472,35,42.7975723945373,7,80.8014508432095
"CH","CHE","Switzerland",2017,5,75.4101390901903,9,70.6938042007235,13,71.3936259984788,1,100,35,42.6940361989808,8,80.9648816846877
"CH","CHE","Switzerland",2018,5,74.7326418871894,8,72.8654112514433,13,72.1281130673937,1,100,35,37.7259748941335,7,80.6109099124385
"CH","CHE","Switzerland",2019,4,79.2398576494666,9,71.5767265031135,13,72.3078709543121,1,100,36,36.2725310248507,3,97.6413862816213
"CH","CHE","Switzerland",2020,4,78.0567965148461,13,66.1473156228298,13,71.9001479826206,1,100,36,36.2722223215409,2,98.9333150889642
"CH","CHE","Switzerland",2021,4,78.4904901745616,10,67.8278552069241,15,67.5496593567069,1,100,35,36.4370048816734,2,99.0286670860477
"TR","TUR","Turkey",2014,12,69.6541796855645,9,71.0304210343253,8,83.413393133738,26,53.1071659644085,22,61.3818461147322,14,71.4340547625178
"TR","TUR","Turkey",2015,11,69.5408360450264,10,67.1667356004578,8,83.7474179484901,26,54.4145681624013,22,61.4689874767658,13,71.1439813622648
"TR","TUR","Turkey",2016,13,68.7329442828933,10,70.7531435430323,8,83.0824987394835,26,53.4007549659198,22,61.4774682036597,13,73.7615877484632
"TR","TUR","Turkey",2017,14,67.0447727080973,10,68.1773332526295,8,82.1767529153771,25,49.9883748439556,22,61.2543195886322,13,73.8886634190742
"TR","TUR","Turkey",2018,14,65.4050036915064,15,67.393108290343,8,82.4318653877465,25,52.2195922517998,22,58.5642510902273,13,73.5014969591037
"TR","TUR","Turkey",2019,12,69.7084431261213,14,65.9736340881598,8,81.4260262269068,23,55.6644641925942,22,57.6840840679092,8,85.7611373946813
"TR","TUR","Turkey",2020,10,70.286837737346,18,60.5140120061774,7,83.8566861773292,20,66.0797776682229,22,57.9239440740427,8,85.663524402187
"TR","TUR","Turkey",2021,17,66.6854219382676,26,52.9482273304888,8,77.2642363149838,23,63.9794564710763,22,57.9823381219465,8,85.7488852423069
"GB","GBR","United Kingdom",2014,19,65.4511994269364,20,61.6903851172467,22,63.8870262440817,22,58.7985107144229,33,43.8525603411022,2,96.0221311602218
"GB","GBR","United Kingdom",2015,20,65.1619204959978,17,59.3835074416569,22,62.7539638585312,23,59.1729004524211,34,43.752420499298,2,95.9824896134007
"GB","GBR","United Kingdom",2016,20,63.5467710856623,17,62.32741752702,25,59.2853343733597,23,58.7423858530663,34,43.9929791038551,2,96.5592498315075
"GB","GBR","United Kingdom",2017,23,60.5625018137685,18,60.822636783504,22,61.8338440202844,23,56.7518776603749,34,43.9474979240314,3,85.1307182831326
"GB","GBR","United Kingdom",2018,23,59.8899532423753,18,64.0769630894596,21,62.9584984069706,22,58.0995969052547,34,40.2400776032318,4,85.9864092863857
"GB","GBR","United Kingdom",2019,21,63.2505388994042,17,63.1442636594639,21,63.0526692657879,21,57.3804840122578,34,39.1837948822609,1,100
"GB","GBR","United Kingdom",2020,22,62.0959422778218,20,58.4818696399614,21,63.0141681420009,23,63.9804210414925,34,39.0280160780263,1,100
"GB","GBR","United Kingdom",2021,22,61.8077658443076,19,58.9750558226268,23,56.0616830855244,22,64.1537279658478,33,38.8866118949862,1,100
"US","USA","United States",2014,31,56.115841543956,35,39.8351456218497,29,55.9857920146002,4,90.7618574487163,30,51.0807513389655,33,46.9382379351283
"US","USA","United States",2015,30,56.1597989699939,36,34.071013376296,29,57.0704305146465,5,91.7946170207024,31,51.2616663596503,34,46.4254744490628
"US","USA","United States",2016,30,55.548368288363,36,38.3904579995161,28,57.2997400258761,4,92.7024379714496,30,51.600514474291,34,50.7529083366498
"US","USA","United States",2017,28,55.8764487952305,35,41.1061186686562,28,56.2369726254926,5,90.8234000895859,30,51.5927332780927,34,50.4304572574471
"US","USA","United States",2018,24,59.4515259438383,20,62.9751262532482,28,56.9698174423913,5,90.1865033178846,28,48.0427667985686,34,50.9683079403455
"US","USA","United States",2019,22,62.7459204413172,18,61.702084695627,28,56.988043653489,5,89.7012425915974,28,46.771682363604,32,60.259655961959
"US","USA","United States",2020,21,62.7930544995046,19,60.102859684356,26,56.8708621420535,5,92.3675337268171,29,47.2712183973964,32,60.3087797518233
"US","USA","United States",2021,21,62.3762839293299,21,57.2878440862812,26,52.7427359964004,5,92.1942026770337,28,47.218979327037,32,60.2687739700802
